row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,climate_max_temp_delta,climate_p95_temp_delta,climate_p99_temp_delta,climate_preclamp_max_temp_delta,climate_preclamp_p99_temp_delta,climate_temp_delta_gt_005_count,climate_temp_delta_gt_010_count,climate_temp_delta_gt_020_count,climate_temp_delta_clamped_count,climate_max_transport_anomaly,climate_transport_abs_p95,climate_transport_nonzero_ratio,climate_sea_ice_delta_max,climate_precip_p95,climate_slp_delta_p95,climate_wind_delta_p95,climate_ocean_delta_p95,climate_slp_abs_p95,climate_wind_mag_p95,climate_ocean_mag_p95,climate_upwelling_abs_p95,climate_current_pass,climate_partial,climate_progress_ratio,climate_processed_cells,climate_cursor_start,climate_cursor_end,climate_round_id,climate_node_index,climate_next_node_index,climate_pass_status,climate_pass_stage,climate_pass_substage,climate_pass_path,climate_budget_interrupted,climate_pass_token,weather_dirty_count,water_budget_error,active_weather_ratio,weather_diag_present,weather_field_commit_path,weather_field_commit_publish_verified,weather_field_commit_publish_repaired,weather_field_commit_init_count,weather_field_commit_publish_reason,weather_refresh_convergence,weather_field_solve_tick,weather_commit_tick_delta,weather_last_commit_tick,weather_cold_front_count,weather_warm_front_count,weather_convergence_refresh_stride,weather_native_convergence_boost,weather_convergence_dirty_count,weather_convergence_delta_p95,weather_convergence_published,weather_target_mismatch_count,weather_transitioning_count,weather_transition_alpha_mean,weather_transition_alpha_p95,climate_thermal_finalizer_applied,stage_b_tick_idx,stage_b_call_index,stage_b_run_veg_dyn,stage_b_veg_dyn_ms,stage_b_combined_done,stage_b_ext_ok,stage_b_total_runs,stage_b_total_fallbacks,weather_job_path,phys_phase_locked,phys_diag_tick_idx,phys_sim_day,phys_stage,phys_stage_name,phys_next_stage,phys_next_stage_name,phys_path,phys_done,phys_round_active,phys_physical_round_id,phys_visual_round_active,phys_visual_round_id,phys_visual_pending_commit,phys_visual_lag_ticks,phys_visual_pixel_progress,phys_visual_next_pixel_idx,phys_visual_total_pixels,phys_pending_commit,phys_need_pixel,phys_run_ocean,phys_phase_int_seen,phys_ticks_per_slice,phys_wind_period_ticks,phys_ocean_period_ticks,phys_slice_count,phys_next_pixel_idx,phys_total_pixels,phys_pixel_quota,phys_progress_ratio,phys_processed_pixels,phys_cursor_start,phys_cursor_end,phys_raster_requested_start,phys_raster_requested_end,phys_raster_returned_start,phys_raster_returned_end,phys_raster_pixels,phys_raster_wall_ms,phys_raster_native_ms,phys_raster_used_cpp,phys_raster_atlas_updated,phys_raster_fallback_reason,phys_raster_progress_guard_fired,phys_slp_path,phys_slp_native_ms,phys_slp_rc_ms,phys_slp_out_size,phys_slp_published_to_slot,phys_slp_commit_ok,phys_slp_thermal_p95,phys_slp_delta_p95,phys_wind_cpp_done,phys_wind_rc_ms,phys_wind_wx_size,phys_wind_wy_size,phys_wind_speed_out_size,phys_wind_map_speed_size,phys_wind_commit_ok,phys_wind_delta_p95,phys_wind_dir_delta_p95,phys_wind_dir_flip_count,phys_daily_wind_due,phys_daily_wind_tick_idx,phys_daily_wind_season_phase,phys_daily_wind_ran,phys_daily_wind_path,phys_daily_wind_elapsed_ms,phys_daily_wind_refresh_ms,phys_daily_wind_slp_ms,phys_daily_wind_wind_ms,phys_daily_wind_fallback_reason,phys_daily_wind_slp_commit_ok,phys_daily_wind_wind_commit_ok,phys_daily_wind_wind_cpp_done,phys_daily_wind_slp_published_to_slot,phys_daily_wind_slp_delta_p95,phys_daily_wind_delta_p95,phys_daily_wind_dir_delta_p95,phys_daily_wind_dir_flip_count,phys_psi_path,phys_psi_native_ms,phys_psi_iters_run,phys_psi_residual_final,phys_psi_early_exit,phys_psi_mode,phys_ocean_delta_p95,phys_thermal_current_p95,phys_ocean_current_preclamp_p95,phys_ocean_current_preclamp_max,phys_ocean_current_clamp_count,phys_ocean_current_clamp_ratio,phys_ocean_current_max_magnitude,cell_index,q,r,s,temp_arr,temp_arr_prev,moisture_arr,moisture_arr_prev,snow_cover_arr,snow_cover_arr_prev,temp_baseline_arr,temp_30d_arr,temp_365d_arr,temp_anomaly_arr,sea_ice_frac_arr,sea_ice_frac_arr_prev,weather_intensity_arr,weather_cloud_arr,weather_cloud_water_arr,weather_precip_arr,weather_transition_alpha_arr,weather_classification_temp_arr,weather_classification_moisture_arr,weather_vapor_arr,weather_convergence_arr,weather_instability_arr,weather_field_init_arr,air_mass_temp_anomaly_arr,ocean_thermal_anomaly_arr,local_thermal_anomaly_arr,has_river_arr,river_flow_arr,river_downstream_arr,hydro_parent_arr,river_discharge_arr,river_discharge_30d_arr,river_storage_arr,groundwater_storage_arr,surface_runoff_arr,ema_initialized_arr,temp_season_offset_arr,insolation_now_arr,insolation_dev_arr,day_length_arr,heat_input_arr,thermal_energy_arr,snowpack_arr,water_balance_30d_arr,vegetation_vitality_arr,vitality_low_streak_arr,vitality_high_streak_arr,soil_moisture_arr,vegetation_growth_pressure_arr,temperature_transport_anomaly_arr,vegetation_heat_stress_arr,vegetation_drought_stress_arr,vegetation_cold_stress_arr,vegetation_regen_score_arr,elevation_arr,base_moisture_arr,ocean_current_x_arr,ocean_current_y_arr,wind_x_arr,wind_y_arr,slp_arr,wind_speed_arr,upwelling_strength_arr,wind_stress_curl_arr,ocean_psi_arr,cell_pos_x_arr,cell_pos_y_arr,cell_lat_norm_arr,temp_baseline_year_arr,terrain_arr,landform_arr,vegetation_arr,has_volcano_arr,is_lake_seed_arr,base_terrain_arr,base_landform_arr,base_vegetation_arr,cover_arr,weather_type_arr,weather_prev_type_arr,weather_target_type_arr,is_water_arr,climate_dirty_mask,weather_dirty_mask
2250,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2250,12,37,-49,0.117743,0.335124,0.728657,0.746959,0,0,0.106986,0.047328,0.043636,0.003692,0,0,0,0,0,0,1,0.335124,0.746959,0,0,0,0,0.08,-0.001255,-0.067988,0,0,-1,2310,0,0,0,0,0,1,0.109737,1,0.61749,1,1,0.106986,0.8,0,0.7,0,0,0,0,-0.001255,0,0,0,0,0.431894,0.594055,0,0,-0.657549,-0.753412,0.053692,1.0314,0,0,0,52.827549,55.5,0.948718,0.092641,17,4,2,0,0,8,4,2,2,0,0,0,0,1,0
2251,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2251,13,37,-50,0.107213,0.315331,0.761127,0.779173,0,0,0.087193,0.027535,0.023843,0.003692,0,0,0,0,0,0,1,0.315331,0.779173,0,0,0,0,0.08,-0.001255,-0.058725,0,0,-1,2311,0,0,0,0,0,1,0.109737,1,0.61749,1,1,0.087193,0.8,0,0.7,0,0,0,0,-0.001255,0,0,0,0,0.46396,0.625008,0,0,-0.678929,-0.734204,0.055337,1.007738,0,0,0,54.559601,55.5,0.948718,0.092641,17,5,2,0,0,8,5,2,2,0,0,0,0,1,0
2252,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2252,14,37,-51,0.104329,0.325476,0.910018,0.913069,0,0,0.097338,0.03768,0.033988,0.003692,0,0,0,0,0,0,1,0.325476,0.913069,0,0,0,0,0.08,-0.001255,-0.071754,0,0,-1,2253,0,0,0,0,0,1,0.109737,1,0.61749,1,1,0.097338,0.8,0,0.7,0,0,0,0,-0.001255,0,0,0,0,0.447524,0.798034,0,0,-0.861423,-0.507888,0.060008,0.96289,0,0,0,56.291653,55.5,0.948718,0.092641,17,4,2,0,0,8,4,2,2,0,0,0,0,1,0
2253,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2253,15,37,-52,0.068434,0.345465,0.829007,0.829007,0,0,0.068504,0.054382,0.053703,0.000679,0.006994,0.006994,0,0,0,0,1,0.345465,0.829007,0,0,0,0,0.08,0,-0.00007,0,0,-1,2314,0,0,0,0,0,1,0.168945,1,0.61749,1,1,0.068504,0,0,0,0,0,0,0,-0.007792,0,0,0,0,0.39,0.829007,0.011009,-0.033007,-0.855591,-0.517653,0.063458,1.00386,0.140399,-0.195856,0.01793,58.023701,55.5,0.948718,0.092641,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
2254,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2254,16,37,-53,0.068434,0.345465,0.77058,0.77058,0,0,0.068504,0.054382,0.053703,0.000679,0.006994,0.006994,0,0,0,0,1,0.345465,0.77058,0,0,0,0,0.08,0,-0.00007,0,0,-1,2314,0,0,0,0,0,1,0.168945,1,0.61749,1,1,0.068504,0,0,0,0,0,0,0,-0.007792,0,0,0,0,0.39,0.77058,0.012548,-0.029644,-0.260198,-0.965555,0.061466,1.032837,0.288821,-0.668008,0.134273,59.755753,55.5,0.948718,0.092641,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
2255,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2255,17,37,-54,0.115013,0.337156,0.810239,0.815876,0,0,0.109018,0.049361,0.045669,0.003692,0,0,0,0,0,0,1,0.337156,0.815876,0,0,0,0,0.08,-0.002251,-0.071754,0,0,-1,2254,0,0,0,0,0,1,0.109737,1,0.61749,1,1,0.109018,0.8,0,0.7,0,0,0,0,-0.002251,0,0,0,0,0.428601,0.699056,0,0,-0.166082,-0.986112,0.054059,0.963368,0,0,0,61.487804,55.5,0.948718,0.092641,17,4,2,0,0,8,4,2,2,0,0,0,0,1,0
2256,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2256,18,37,-55,0.174356,0.342346,0.911838,0.913605,0,0,0.127365,0.054988,0.050894,0.004095,0,0,0,0,0,0,1,0.342346,0.913605,0,0,0,0,0.08,-0.001255,-0.031754,0,0,-1,2316,0,0,0,0,0,1,0.109737,1,0.61749,1,1,0.127365,0,0,0.7,0,0,0,0,-0.001255,0,0,0,0,0.420194,0.797045,0,0,-0.713823,-0.700326,0.049739,0.935266,0,0,0,63.219856,55.5,0.948718,0.092641,8,4,2,0,0,8,4,2,4,0,0,0,0,1,0
2257,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2257,19,37,-56,0.068408,0.345465,0.800385,0.800385,0,0,0.068504,0.054382,0.053703,0.000679,0.009627,0.009627,0,0,0,0,1,0.345465,0.800385,0,0,0,0,0.08,0,-0.000096,0,0,-1,2317,0,0,0,0,0,1,0.168945,1,0.61749,1,1,0.068504,0,0,0,0,0,0,0,-0.007792,0,0,0,0,0.39,0.800385,0.002679,-0.032746,-0.504235,-0.863567,0.046743,1.029739,0.161538,-0.32301,0.077242,64.951904,55.5,0.948718,0.092641,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
2258,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2258,20,37,-57,0.11672,0.338081,0.901531,0.904942,0,0,0.109943,0.050286,0.046593,0.003692,0,0,0,0,0,0,1,0.338081,0.904942,0,0,0,0,0.08,-0.001469,-0.071754,0,0,-1,2257,0,0,0,0,0,1,0.109737,1,0.61749,1,1,0.109943,0.8,0,0.7,0,0,0,0,-0.001469,0,0,0,0,0.427103,0.787946,0,0,-0.112101,-0.993697,0.040378,0.894669,0,0,0,66.683952,55.5,0.948718,0.092641,17,4,2,0,0,8,4,2,2,0,0,0,0,1,0
2259,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2259,21,37,-58,0.112281,0.338635,1,1,0,0,0.110497,0.05084,0.047148,0.003692,0,0,0,0,0,0,1,0.338635,1,0,0,0,0,0.08,-0.001255,-0.076961,0,0,-1,2260,0,0,0,0,0,1,0.109737,1,0.61749,1,1,0.110497,0.8,0,0.7,0,0,0,0,-0.001255,0,0,0,0,0.426205,0.942916,0,0,-0.824151,-0.566369,0.034619,0.831803,0,0,0,68.416008,55.5,0.948718,0.092641,17,4,2,0,0,8,4,2,2,0,0,0,0,1,0
2260,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2260,22,37,-59,0.068451,0.345465,0.988302,0.988302,0,0,0.068504,0.054382,0.053703,0.000679,0.00535,0.00535,0,0,0,0,1,0.345465,0.988302,0,0,0,0,0.08,0,-0.000053,0,0,-1,2321,0,0,0,0,0,1,0.168945,1,0.61749,1,1,0.068504,0,0,0,0,0,0,0,-0.007792,0,0,0,0,0.39,0.988302,0.011519,-0.041426,-0.669516,-0.742797,0.028486,0.932696,-0.033365,0.008445,-0.052461,70.148056,55.5,0.948718,0.092641,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
2261,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2261,23,37,-60,0.068458,0.345465,0.988964,0.988964,0,0,0.068504,0.054382,0.053703,0.000679,0.004625,0.004625,0,0,0,0,1,0.345465,0.988964,0,0,0,0,0.08,0,-0.000046,0,0,-1,2321,0,0,0,0,0,1,0.168945,1,0.61749,1,1,0.068504,0,0,0,0,0,0,0,-0.007792,0,0,0,0,0.39,0.988964,0.017503,-0.02895,-0.582116,-0.813106,0.021759,0.978239,-0.09273,0.054415,-0.081737,71.880112,55.5,0.948718,0.092641,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
2262,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2262,24,37,-61,0.068458,0.345465,0.993549,0.993549,0,0,0.068504,0.054382,0.053703,0.000679,0.004625,0.004625,0,0,0,0,1,0.345465,0.993549,0,0,0,0,0.08,0,-0.000046,0,0,-1,2322,0,0,0,0,0,1,0.168945,1,0.61749,1,1,0.068504,0,0,0,0,0,0,0,-0.007792,0,0,0,0,0.39,0.993549,0.01416,-0.03372,-0.002264,-0.999997,0.01276,0.990203,0.148225,-0.325157,0.01945,73.61216,55.5,0.948718,0.092641,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
2263,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2263,25,37,-62,0.068458,0.345465,0.994632,0.994632,0,0,0.068504,0.054382,0.053703,0.000679,0.004625,0.004625,0,0,0,0,1,0.345465,0.994632,0,0,0,0,0.08,0,-0.000046,0,0,-1,2323,0,0,0,0,0,1,0.168945,1,0.61749,1,1,0.068504,0,0,0,0,0,0,0,-0.007792,0,0,0,0,0.39,0.994632,0.011941,-0.029986,-0.535883,-0.844292,0.003489,1.007401,-0.124648,0.142875,-0.061407,75.344208,55.5,0.948718,0.092641,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
2264,4,206193,false,60,6.703,5.153,0.005,1.49,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,wind_surface,true,0.285714,0,4,6,1,6,6,partial,wind_surface,wind_surface_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,4,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2264,26,37,-63,0.068458,0.345465,0.931266,0.931266,0,0,0.068504,0.054382,0.053703,0.000679,0.004625,0.004625,0,0,0,0,1,0.345465,0.931266,0,0,0,0,0.08,0,-0.000046,0,0,-1,2324,0,0,0,0,0,1,0.168945,1,0.61749,1,1,0.068504,0,0,0,0,0,0,0,-0.007792,0,0,0,0,0.39,0.931266,0.004211,-0.020094,0.058552,-0.998284,-0.005884,1.061817,0.135693,-0.244446,0.066249,77.076263,55.5,0.948718,0.092641,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
