epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error
48,48,240,false,trade_planning,65535,236,240,8853,2400,120,260,16862,0,171319,3467,1227,0,31,35834499,861852474,110565313,256470321,13616333,256470321,6407749281,42093938,505343750,11578750,422500,11156250,338000000,167343750,0,0,0,347055769,0,59409162,61036340,-1627178,1418,24519654334,3502808542,5860311593,285898581,36351824,1401643,ACTIVE,true,23,8809857343835887427,7751870094901102735,SCAN,32768,288000,0,23,0,22,22,normalized_topology_changed,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13895729152,0,0,0,0
49,49,245,false,trade_planning,65535,241,245,8853,2400,120,260,16862,0,171277,3452,1227,0,57,35175112,878141125,123842667,256434387,24639620,256434387,7081351898,78672732,504593750,11528750,422500,11106250,338000000,166593750,0,0,0,346911700,0,59476029,63184046,-3708017,1418,25543496323,3649071694,6498085416,290029697,35666997,1302451,ACTIVE,true,23,8809857343835887427,7751870094901102735,SCAN,49152,288000,0,286,0,22,22,normalized_topology_changed,286,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13895729152,0,0,0,0
50,50,250,false,trade_planning,65535,246,250,8852,2400,120,260,16862,0,171240,3450,1226,0,40,35989842,890819115,121671562,256378823,39701606,256378823,7053568320,128134951,503187500,11435000,422500,11012500,338000000,165187500,0,0,0,346972042,0,59503954,63435978,-3932024,1418,26202884263,3743269948,6422245869,298189961,36395869,1355401,ACTIVE,true,23,8809857343835887427,7751870094901102735,SCAN,65536,288000,0,711,0,22,22,normalized_topology_changed,711,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13895729152,0,0,0,0
51,51,255,false,trade_planning,65535,251,255,8851,2400,120,260,16862,0,171206,3448,1225,0,37,35540282,916040082,118499575,256316094,30104965,256316094,8656830849,93513371,503000000,11422500,422500,11000000,338000000,165000000,0,0,0,347843972,0,59396919,68745582,-9348663,1418,27047182203,3863883960,8060317478,304250852,35791679,1506246,ACTIVE,true,23,8809857343835887427,7751870094901102735,SCAN,81920,288000,0,1133,0,22,22,normalized_topology_changed,1133,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13895729152,0,0,0,0
52,52,260,false,trade_planning,65535,256,260,8850,2400,120,260,16862,0,171183,3447,1224,0,25,35661711,996281104,96566311,256283807,43485272,256283807,13548541261,170304787,502812500,11410000,422500,10987500,338000000,164812500,0,0,0,348677479,0,59378710,81811717,-22433007,1418,26265724284,3752247084,12875423974,314275566,36588732,1568499,ACTIVE,true,24,8079102397543824993,7751870094901102735,SCAN,0,288000,0,0,0,23,23,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13895729152,0,0,0,0
53,53,265,false,trade_planning,65535,261,265,8848,2400,120,260,16862,0,171169,3441,1222,0,22,36536445,973620034,101192848,256245783,93421964,256245783,10072262452,459731919,502718750,11403750,422500,10981250,338000000,164718750,0,0,0,349960037,0,59452554,74095090,-14642536,1418,21895248439,3127893423,9109811783,320791639,38878861,1475357,ACTIVE,true,24,8079102397543824993,7751870094901102735,SCAN,16384,288000,0,0,0,23,23,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13891534848,0,0,0,0
54,54,270,false,trade_planning,65535,266,270,8847,2400,120,260,16862,0,171148,3436,1221,0,27,37888638,989110553,102783731,256241582,74913447,256241582,8688055872,251302552,502156250,11366250,422500,10943750,338000000,164156250,0,0,0,350500992,0,59509352,68222517,-8713165,1418,20997768823,2999682051,7934597070,319031660,38274744,1489228,ACTIVE,true,25,3749712950225204931,7751870094901102735,SCAN,0,288000,0,0,0,24,24,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13878951936,0,0,0,0
55,55,275,false,trade_planning,65535,271,275,8847,2400,120,260,16862,0,171115,3433,1221,0,36,37983278,942013089,130221269,256224197,22776107,256224197,7276464526,77050347,501687500,11335000,422500,10912500,338000000,163687500,0,0,0,350311661,0,59516041,62104429,-2588388,1418,21184126876,3026304637,6697726679,317553766,38493137,1396406,ACTIVE,true,25,3749712950225204931,7751870094901102735,SCAN,16384,288000,0,0,0,24,24,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13841203200,0,0,0,0
56,56,280,false,trade_planning,65535,276,280,8846,2400,120,260,16862,0,171095,3425,1220,0,29,37965556,913596136,119888528,256196840,8089965,256196840,6460446056,24100950,501406250,11316250,422500,10893750,338000000,163406250,0,0,0,350350642,0,59492434,58288445,1203989,1418,22441963638,3205995585,5934938856,316917315,38494133,1345630,ACTIVE,true,26,619329408424206915,7751870094901102735,SCAN,0,288000,0,0,0,25,25,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13832814592,0,0,0,0
57,57,285,false,trade_planning,65535,281,285,8846,2400,120,260,16862,0,171059,3423,1220,0,38,36324185,911752221,112298438,256164821,6437932,256164821,6406720217,26206153,500550000,11272250,422250,10850000,337800000,162750000,0,0,0,350187895,0,59448874,57483861,1965013,1418,24364806892,3480687501,5879964064,315583383,36867639,1378899,ACTIVE,true,26,619329408424206915,7751870094901102735,SCAN,16384,288000,0,0,0,25,25,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13795065856,0,0,0,0
58,58,290,false,trade_planning,65535,286,290,8843,2400,120,260,16862,0,171033,3422,1217,0,30,35377542,914961854,98179316,256129368,12527689,256129368,6690613842,52544950,500362500,11259750,422250,10837500,337800000,162562500,0,0,0,350594953,0,59415094,58468619,946475,1418,26309635002,3758520075,6137706392,320498135,37311330,1528687,ACTIVE,true,27,750356775322052283,7751870094901102735,SCAN,0,288000,0,0,0,26,26,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13769900032,0,0,0,0
59,59,295,false,trade_planning,65535,291,295,8836,2400,120,260,16862,0,171023,3420,1210,0,19,37097087,918122542,88928872,256111828,21677671,256111828,6584256623,87266053,500162500,11259500,422000,10837500,337600000,162562500,0,0,0,351428237,0,59419044,58631740,787304,1418,28130469778,4018639313,5996828070,328669060,38350217,1565973,ACTIVE,true,27,750356775322052283,7751870094901102735,SCAN,16384,288000,0,0,0,26,26,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13765705728,0,0,0,0
60,60,300,false,trade_planning,65535,296,300,8831,2400,120,260,16862,0,170998,3418,1205,0,32,36828599,920407459,121481513,256108512,21339064,256108512,7057048025,82330700,499975000,11247000,422000,10825000,337600000,162375000,0,0,0,352307005,0,59410118,59960014,-549896,1418,30163078768,4309012037,6474742325,334998364,37306310,1510747,ACTIVE,true,28,64064928281257581,7751870094901102735,SCAN,0,288000,0,0,0,27,27,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13748928512,0,0,0,0
61,61,305,false,trade_planning,65535,301,305,8820,2400,120,260,16862,0,170987,3416,1195,0,23,35864543,940912270,111573450,256088212,27986087,256088212,7773873713,115614090,499787500,11234500,422000,10812500,337600000,162187500,0,0,0,353655011,0,59417568,61934875,-2517307,1418,31939693530,4562814143,7158472123,343269167,36372451,1545424,ACTIVE,true,28,64064928281257581,7751870094901102735,SCAN,16384,288000,0,0,0,27,27,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13723762688,0,0,0,0
62,62,310,false,trade_planning,65535,306,310,8816,2400,120,260,16862,0,170970,3414,1191,0,23,35970541,952387951,106637125,256078574,39720954,256078574,8411653159,162256790,499600000,11222000,422000,10800000,337600000,162000000,0,0,0,355453870,0,59417240,63721368,-4304128,1418,33335352562,4762194035,7749796369,355828975,37724009,1709634,ACTIVE,true,29,3159575363817464557,7751870094901102735,SCAN,0,288000,0,0,0,28,28,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13719568384,0,0,0,0
63,63,315,false,trade_planning,65535,311,315,8810,2400,120,260,16862,0,170953,3413,1185,0,24,36971402,979697992,103186828,256055823,51428588,256055823,10466819111,214615869,499412500,11209500,422000,10787500,337600000,161812500,0,0,0,357378108,0,59389042,68667194,-9278152,1418,34284476586,4897783134,9752790742,367055224,38167948,1726292,ACTIVE,true,29,3159575363817464557,7751870094901102735,SCAN,16384,288000,0,0,0,28,28,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13702791168,0,0,0,0
64,64,320,false,trade_planning,65535,316,320,8803,2400,120,260,16862,0,170923,3412,1178,0,38,36857447,1048989222,108052128,256034125,66283453,256034125,17104699883,316822816,499318750,11203250,422000,10781250,337600000,161718750,0,0,0,358991195,0,59280553,82620213,-23339660,1418,33201715024,4743102921,16288558317,372287811,37925772,1844601,ACTIVE,true,30,6067473758085048533,7751870094901102735,SCAN,0,288000,0,0,0,29,29,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13681819648,0,0,0,0
65,65,325,false,trade_planning,65535,321,325,8799,2400,120,260,16862,0,170903,3412,1174,0,24,36741413,1026002623,96645416,256018283,91117191,256018283,12595438494,448614299,499118750,11203000,421750,10781250,337400000,161718750,0,0,0,359654018,0,59150988,73466808,-14315820,1418,27316616496,3902374561,11647705445,374666198,38537351,1813643,ACTIVE,true,30,6067473758085048533,7751870094901102735,SCAN,16384,288000,0,0,0,29,29,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13673431040,0,0,0,0
66,66,330,false,trade_planning,65535,326,330,8797,2400,120,260,16862,0,170890,3412,1172,0,15,37573106,1028211218,105883327,255990549,84203002,255990549,10692037707,333630969,499118750,11203000,421750,10781250,337400000,161718750,0,0,0,360169021,0,59108214,67912994,-8804780,1418,25495034041,3642148510,9859287988,376326033,38822307,1814701,ACTIVE,true,31,5718441901878591303,7751870094901102735,SCAN,0,288000,0,0,0,30,30,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13673431040,0,0,0,0
67,67,335,false,trade_planning,65535,331,335,8797,2400,120,260,16862,0,170866,3412,1172,0,24,37565479,973427992,138269936,255967100,40866916,255967100,8290994177,194298650,499118750,11203000,421750,10781250,337400000,161718750,0,0,0,360877893,0,59060499,62150548,-3090049,1418,25378877016,3625554642,7597576777,376931033,38672700,1752099,ACTIVE,true,31,5718441901878591303,7751870094901102735,SCAN,16384,288000,0,0,0,30,30,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13665042432,0,0,0,0
68,68,340,false,trade_planning,65535,336,340,8791,2400,120,260,16862,0,170859,3410,1166,0,15,36719559,965622484,114784264,255943689,30038336,255943689,7229312611,121562664,499118750,11203000,421750,10781250,337400000,161718750,0,0,0,361493736,0,59063620,60147060,-1083440,1418,27278555507,3896937306,6608631197,376951387,37823226,1807981,ACTIVE,true,31,5718441901878591303,7751870094901102735,SCAN,32768,288000,0,23,0,30,30,normalized_topology_changed,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13660848128,0,0,0,0
69,69,345,false,trade_planning,65535,341,345,8789,2400,120,260,16862,0,170850,3409,1164,0,12,36306468,954072859,105223035,255929244,14028036,255929244,7322396829,62253851,498931250,11190500,421750,10768750,337400000,161531250,0,0,0,361986801,0,59017383,58560998,456385,1418,29988714724,4284102895,6761211728,379136266,37559114,1871704,ACTIVE,true,31,5718441901878591303,7751870094901102735,SCAN,49152,288000,0,291,0,30,30,normalized_topology_changed,291,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13660848128,0,0,0,0
70,70,350,false,trade_planning,65535,346,350,8786,2400,120,260,16862,0,170840,3408,1161,0,14,36382980,963933421,96797675,255919597,14173537,255919597,7712377693,68582523,498837500,11184250,421750,10762500,337400000,161437500,0,0,0,362720889,0,58871886,59152525,-280639,1418,32592720855,4656103740,7144957670,387080797,39087599,1956930,ACTIVE,true,32,5798280441946187457,7751870094901102735,SCAN,0,288000,0,0,0,31,31,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13656653824,0,0,0,0
71,71,355,false,trade_planning,65535,351,355,8785,2400,120,260,16862,0,170823,3408,1160,0,18,37638393,964810963,89627481,255904610,21579602,255904610,7278631056,101428624,498743750,11178000,421750,10756250,337400000,161343750,0,0,0,363633565,0,58799278,58139501,659777,1418,35045586826,5006513177,6678458682,394261767,38799607,1966098,ACTIVE,true,32,5798280441946187457,7751870094901102735,SCAN,16384,288000,0,0,0,31,31,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13652459520,0,0,0,0
72,72,360,false,trade_planning,65535,356,360,8781,2400,120,260,16862,0,170801,3408,1156,0,26,36281980,969214868,93851912,255874646,15423402,255874646,7484860591,62686283,498743750,11178000,421750,10756250,337400000,161343750,0,0,0,364677897,0,58717438,57460697,1256741,1418,38047827687,5435404726,6923430558,400360362,37397168,1979680,ACTIVE,true,33,1393017592730081957,7751870094901102735,SCAN,0,288000,0,0,0,32,32,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13652459520,0,0,0,0
73,73,365,false,trade_planning,65535,361,365,8773,2400,120,260,16862,0,170780,3407,1151,0,27,36344910,988175396,117435792,255834236,14859402,255834236,8894764100,65823077,498743750,11178000,421750,10756250,337400000,161343750,0,0,0,365753368,0,58673790,61365074,-2691284,1418,40860898862,5837272053,8330197273,406511947,37664804,2034883,ACTIVE,true,33,1393017592730081957,7751870094901102735,SCAN,16384,288000,0,0,0,32,32,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13652459520,0,0,0,0
74,74,370,false,trade_planning,65535,366,370,8769,2400,120,260,16862,0,170764,3407,1147,0,20,35764833,998177428,107840161,255804915,32112021,255804915,10022609559,161401060,498650000,11171750,421750,10750000,337400000,161250000,0,0,0,366959328,0,58641751,64325993,-5684242,1418,42472882590,6067555436,9362558499,412179953,38230341,2195736,ACTIVE,true,34,5476928640761046773,7751870094901102735,SCAN,0,288000,0,0,0,33,33,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13652459520,0,0,0,0
75,75,375,false,trade_planning,65535,371,375,8767,2400,120,260,16862,0,170745,3406,1145,0,22,37545054,1055901042,93785014,255770602,36169689,255770602,14338672353,158971307,498650000,11171750,421750,10750000,337400000,161250000,0,0,0,368180360,0,58626855,73048705,-14421850,1418,43121570398,6160225131,13681051046,417833577,39010695,1974947,ACTIVE,true,34,5476928640761046773,7751870094901102735,SCAN,16384,288000,0,0,0,33,33,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13652459520,0,0,0,0
76,76,380,false,trade_planning,65535,376,380,8767,2400,120,260,16862,0,170725,3405,1145,0,21,36780181,1115768864,89504056,255747101,42410862,255747101,18767370534,196571811,498556250,11165500,421750,10743750,337400000,161156250,0,0,0,369150252,0,58472657,82233553,-23760896,1418,39610346639,5658621722,18072242473,421514305,38583186,1979463,ACTIVE,true,35,6064238681287644595,7751870094901102735,SCAN,0,288000,0,0,0,34,34,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13652459520,0,0,0,0
77,77,385,false,trade_planning,65535,381,385,8764,2400,120,260,16862,0,170698,3404,1142,0,31,37197312,1082674239,95418383,255711703,34106083,255711703,14480572744,128497296,498462500,11159250,421750,10737500,337400000,161062500,0,0,0,369752489,0,58419063,73641674,-15222611,1418,33187551210,4741079542,13853612948,423223655,39709096,1978530,ACTIVE,true,35,6064238681287644595,7751870094901102735,SCAN,16384,288000,0,0,0,34,34,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13648265216,0,0,0,0
78,78,390,false,trade_planning,65535,386,390,8763,2400,120,260,16862,0,170679,3403,1141,0,21,38203852,1066201023,110090382,255686098,22525828,255686098,11849025639,88257823,498368750,11153000,421750,10731250,337400000,160968750,0,0,0,370037408,0,58418168,68180109,-9761941,1418,30356748527,4336679176,11262399066,422281512,39145031,2004299,ACTIVE,true,36,9070780310550601993,7751870094901102735,SCAN,0,288000,0,0,0,35,35,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13648265216,0,0,0,0
79,79,395,false,trade_planning,65535,391,395,8762,2400,120,260,16862,0,170655,3402,1140,0,26,36792875,1009911170,120534990,255657251,18526058,255657251,8739414548,86998689,498168750,11152750,421500,10731250,337200000,160968750,0,0,0,370326683,0,58405798,60827988,-2422190,1418,29854551749,4264936749,8154247109,419724493,38369420,2009044,ACTIVE,true,36,9070780310550601993,7751870094901102735,SCAN,16384,288000,0,0,0,35,35,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13648265216,0,0,0,0
80,80,400,false,trade_planning,65535,396,400,8757,2400,120,260,16862,0,170633,3401,1135,0,28,36018057,998203724,95717737,255619595,14917949,255619595,8133756171,55319557,498075000,11146500,421500,10725000,337200000,160875000,0,0,0,370500575,0,58250676,57636290,614386,1418,31967285847,4566755892,7580361614,418833227,37400953,2045480,ACTIVE,true,37,1922023611818088207,7751870094901102735,SCAN,0,288000,0,0,0,36,36,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13644070912,0,0,0,0
81,81,405,false,trade_planning,65535,401,405,8749,2400,120,260,16862,0,170610,3400,1128,0,31,35851466,988913644,95758750,255577949,8195832,255577949,8174901787,32089563,497875000,11146250,421250,10725000,337000000,160875000,0,0,0,370526327,0,57963686,58717655,-753969,1418,34546501993,4935215355,7644937224,422123935,37643265,2090173,ACTIVE,true,37,1922023611818088207,7751870094901102735,SCAN,16384,288000,0,0,0,36,36,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13644070912,0,0,0,0
82,82,410,false,trade_planning,65535,406,410,8746,2400,120,260,16862,0,170591,3397,1125,0,25,35879659,981166060,85846717,255538099,7489994,255538099,7720680676,28435284,497781250,11140000,421250,10718750,337000000,160781250,0,0,0,370674715,0,57691010,57158699,532311,1418,37109294500,5301328572,7194464142,427799188,38500742,2144336,ACTIVE,true,38,2930524522002486801,7751870094901102735,SCAN,0,288000,0,0,0,37,37,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13644070912,0,0,0,0
83,83,415,false,trade_planning,65535,411,415,8745,2400,120,260,16862,0,170572,3394,1124,0,23,36533903,987375143,81180405,255504978,5801190,255504978,7624861013,20203696,497393750,11127250,421000,10706250,336800000,160593750,0,0,0,370708065,0,57597895,57420820,177075,1418,40155345368,5736478704,7107263567,433000015,38067800,2293409,ACTIVE,true,38,2930524522002486801,7751870094901102735,SCAN,16384,288000,0,0,0,37,37,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13644070912,0,0,0,0
84,84,420,false,trade_planning,65535,416,420,8744,2400,120,260,16862,0,170551,3394,1123,0,22,35666243,1009814422,93793305,255470213,5346697,255470213,9438057779,20084274,497112500,11108500,421000,10687500,336800000,160312500,0,0,0,370919793,0,57311813,61448587,-4136774,1418,43252769658,6178967879,8920861005,438944698,37639964,2325194,ACTIVE,true,39,6795645285658039449,7751870094901102735,SCAN,0,288000,0,0,0,38,38,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13639876608,0,0,0,0
85,85,425,false,trade_planning,65535,421,425,8740,2400,120,260,16862,0,170530,3394,1122,0,22,35775456,1019024923,95907841,255437522,8094774,255437522,10563060579,33302354,497112500,11108500,421000,10687500,336800000,160312500,0,0,0,371344541,0,56751133,65243804,-8492671,1418,44801832323,6400262537,10032645725,441879587,37657362,2358113,ACTIVE,true,39,6795645285658039449,7751870094901102735,SCAN,16384,288000,0,0,0,38,38,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13639876608,0,0,0,0
86,86,430,false,trade_planning,65535,426,430,8739,2400,120,260,16862,0,170507,3393,1121,0,25,35700244,1040388795,90714746,255402538,10800796,255402538,12587438800,36574621,497112500,11108500,421000,10687500,336800000,160312500,0,0,0,371682086,0,55339012,68510148,-13171136,1418,45165150977,6452165208,12053751679,441621145,37777942,2393742,ACTIVE,true,40,5652274768334181003,7751870094901102735,SCAN,0,288000,0,0,0,39,39,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13635682304,0,0,0,0
87,87,435,false,trade_planning,65535,431,435,8738,2400,120,260,16862,0,170490,3389,1120,0,22,35199218,1028290302,94398630,255361528,7967654,255361528,12298000435,29544286,497018750,11102250,421000,10681250,336800000,160218750,0,0,0,371865424,0,54020816,66499556,-12478740,1418,43697827608,6242547574,11771437399,441664415,36791741,2400810,ACTIVE,true,40,5652274768334181003,7751870094901102735,SCAN,16384,288000,0,0,0,39,39,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13635682304,0,0,0,0
