epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
35,36,36,false,trade_planning,65535,36,36,4973,2400,120,261,8676,0,10709,50,63,0,10,2029631,22869605,315790,42166258,259676,42166258,447211244,1426359,612000,765,765,0,612000,0,0,0,0,10200000,0,0,3974255,-3974255,77,2607837582,452293448,445244054,71169,372548324,445172885,89989381,1714403,1605928,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,20,0,0,initial_topology_capture,0,0,0,94994,0,776,325,157,259,76,183,3,156,0,94,0,0,0,63,6,8,0,7872708608,298022729,0,0,0,63000,51,38,54,34,45,51,0,90,0,387,0,22722974,3386220,2278187,1108033,87775771,35,35,6870,7213,0,0,0,0,6870,0,0,0
36,37,37,false,trade_planning,65535,37,37,4918,2400,120,261,8676,0,11480,51,79,0,6,2100546,25500591,332761,45270322,201252,45270322,469979233,1275445,1000000,1250,1250,0,1000000,0,0,0,0,10242500,0,0,4422551,-4422551,88,3055376385,474075632,467776717,72929,436482438,467703788,107528269,2654460,1896910,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,21,0,0,initial_topology_capture,0,0,0,105341,0,844,365,183,271,78,193,3,173,0,107,0,0,0,84,26,5,0,7721713664,470585757,0,0,0,75000,50,36,59,42,44,50,0,81,1,362,2,20396469,4623403,2434374,2189029,105258778,36,36,6875,7224,0,1,0,0,6874,0,0,0
37,38,38,false,trade_planning,65535,38,38,4844,2400,120,261,8676,0,11693,50,65,0,12,2143669,25234539,365277,46073608,133712,46073608,482131537,963209,988000,1235,1235,0,988000,0,0,0,0,10042500,0,0,4378117,-4378117,86,2943238240,484993868,480258162,77834,420462713,480180328,100931653,2601640,1442880,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,22,0,0,initial_topology_capture,0,0,0,116361,0,908,401,209,281,83,198,3,190,0,115,0,0,0,102,26,8,0,7520387072,378657688,0,0,0,93000,63,50,69,51,37,63,0,76,0,404,0,28990394,4086331,2405493,1680838,99027277,37,37,6885,7237,0,1,0,0,6884,0,0,0
38,39,39,false,trade_planning,65535,39,39,4772,2400,120,261,8676,0,11865,46,56,0,8,2439082,26080980,373241,46756403,136081,46756403,495864437,921292,940000,1175,1175,0,940000,0,0,0,0,9242500,0,0,4596655,-4596655,69,3421342923,498606816,494081825,78680,488763380,494003145,110370435,2462471,2213164,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,4096,14159,0,591,22,0,0,initial_topology_capture,591,2141,0,116361,0,908,401,209,281,83,198,3,190,0,115,0,0,0,97,0,5,0,7411335168,0,0,0,0,81000,64,48,82,49,54,64,0,87,1,408,1,26245646,4705595,2663043,2042552,108659773,38,0,6890,7248,0,1,0,0,6889,0,0,0
39,40,40,false,trade_planning,65535,40,40,4707,2400,120,261,8676,0,11122,45,48,0,9,2583104,24014459,326299,43736652,327819,43736652,482760018,1868653,940000,1175,1175,0,940000,0,0,0,0,9242500,0,0,4111052,-4111052,66,2931019675,489281848,480024121,72756,418717192,479951365,106549264,2694924,1968445,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,8192,14159,0,1186,22,0,0,initial_topology_capture,1186,4173,0,116361,0,908,401,209,281,83,198,3,190,0,115,0,0,0,92,0,5,0,7277117440,0,0,0,0,82500,64,50,63,45,45,64,0,76,0,378,2,28168817,4730303,2866432,1863871,104553335,39,0,6896,7256,0,1,0,0,6895,0,0,0
40,41,41,false,trade_planning,65535,41,41,4696,2400,120,261,8676,0,10717,42,57,0,9,2244000,22689787,314494,42236214,328223,42236214,400444719,2094750,600000,750,750,0,600000,0,0,0,0,10000000,0,0,3946707,-3946707,77,2492224195,408212338,397826895,76926,356032120,397749969,94525701,2242726,1452847,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,23,0,0,initial_topology_capture,0,0,0,122170,0,960,425,233,293,85,208,3,198,0,115,0,0,0,105,24,11,0,7205814272,346829803,0,0,0,13500,46,23,47,35,50,46,0,106,0,342,1,15529429,3736111,2497111,1239000,93005048,40,4,6887,7262,0,0,1,0,6886,0,0,0
41,42,42,false,trade_planning,65535,42,42,4684,2400,120,261,8676,0,11485,48,69,0,8,2885715,24365390,339263,45316974,116365,45316974,457940000,877363,1019800,1421,1265,156,1012000,7800,0,0,0,10642500,0,0,4286177,-4286177,86,2935687121,460427302,456124996,82159,419383968,456042837,113211596,2799447,2123480,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,4096,14159,0,591,23,0,0,initial_topology_capture,591,2176,0,122170,0,960,425,233,293,85,208,3,198,0,115,0,0,0,96,0,9,0,7189037056,0,0,0,0,22500,51,27,50,38,36,51,0,120,0,381,2,17389237,4960084,3127416,1832668,111717127,41,0,6895,7282,0,0,1,0,6894,0,0,0
42,43,43,false,trade_planning,65535,43,43,4667,2400,120,261,8676,0,11700,40,58,0,12,2353886,23988373,359949,46128700,158997,46128700,427412608,1183354,600000,750,750,0,600000,0,0,0,0,10000000,0,0,4336822,-4336822,84,2866558580,431542536,425715634,86380,409508468,425629254,97619184,2251934,1535104,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,12288,14159,0,1786,23,0,0,initial_topology_capture,1786,6322,0,122170,0,960,425,233,293,85,208,3,198,0,115,0,0,0,83,0,13,0,7151288320,0,0,0,0,25500,47,25,42,32,49,47,0,111,0,378,1,16554009,3848524,2615828,1232696,95829386,42,0,6907,7309,0,0,1,0,6906,0,0,0
43,44,44,false,trade_planning,65535,44,44,4656,2400,120,261,8676,0,11868,43,48,0,5,2089494,23821085,354278,46879886,264320,46879886,411023460,1975096,959800,1346,1190,156,952000,7800,0,0,0,9642500,0,0,4349954,-4349954,69,3308464762,417955082,408174010,85446,472637927,408088564,103259301,2606891,1442527,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,24,0,0,initial_topology_capture,0,0,0,128284,0,1016,453,257,308,89,219,9,198,0,116,0,0,0,91,24,16,0,7130316800,224433195,0,0,0,27000,52,29,58,41,63,52,0,115,0,393,0,20808012,4117242,2381490,1735752,101071396,43,23,6920,7337,0,0,0,0,6920,0,0,0
44,45,45,false,trade_planning,65535,45,45,4642,2400,120,261,8676,0,11123,40,40,0,10,2519451,24604987,333729,43927955,330177,43927955,434008763,2166267,540000,675,675,0,540000,0,0,0,0,9000000,0,0,4227815,-4227815,63,2814287803,442124123,431383622,81126,402041214,431302496,96433972,2655935,1232602,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,25,0,0,initial_topology_capture,0,0,0,134259,0,1064,477,277,316,89,227,13,198,0,120,0,0,0,103,20,8,0,7121928192,250397055,0,0,0,34500,47,26,53,39,58,47,0,107,0,362,0,18221955,3979344,2778537,1200807,94187533,44,6,6930,7362,0,0,0,0,6930,0,0,0
45,46,46,false,trade_planning,65535,46,46,4624,2400,120,261,8676,0,10723,34,48,0,6,2162957,21446602,301767,42630385,177620,42630385,452607369,1560827,911800,1286,1130,156,904000,7800,0,0,0,8842500,0,0,3917210,-3917210,79,2428477952,457933121,450223642,88900,346925517,450134742,98078300,2276435,877079,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,26,0,0,initial_topology_capture,0,0,0,139869,0,1104,493,286,324,89,235,13,198,0,127,0,0,0,97,9,15,0,7096762368,208977520,0,0,0,39000,50,31,52,39,40,50,0,110,0,381,0,17550631,3227539,2389325,838214,95412622,45,6,6949,7387,0,0,0,0,6949,0,0,0
46,47,47,false,trade_planning,65535,47,47,4611,2400,120,261,8676,0,11495,41,60,0,5,2304382,24402974,336865,45708756,376764,45708756,504950682,2605324,571800,861,705,156,564000,7800,0,0,0,9600000,0,0,4268277,-4268277,85,2834910689,516158577,501867140,93582,404987335,501773558,114361144,2107618,1821963,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,4096,14159,0,594,26,0,0,initial_topology_capture,594,2111,0,139869,0,1104,493,286,324,89,235,13,198,0,127,0,0,0,84,0,13,0,7025459200,0,0,0,0,36000,48,27,56,42,57,48,0,112,1,356,0,14612488,3992395,2645320,1347075,111092065,46,0,6963,7408,0,0,0,0,6963,0,0,0
47,48,48,false,trade_planning,65535,48,48,4600,2400,120,261,8676,0,11698,36,50,0,13,2249742,24403327,417659,46510769,254362,46510769,528384822,2446602,480000,600,600,0,480000,0,0,0,0,8000000,0,0,4284176,-4284176,87,2797414494,542953388,525557107,98887,399630748,525458220,108216209,2029686,1491568,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,27,0,0,initial_topology_capture,0,0,0,150922,0,1164,533,322,328,89,239,20,210,0,131,0,0,0,100,36,20,0,6966738944,464709332,0,0,0,46500,59,40,55,44,60,59,0,100,1,391,0,21968565,3604146,2505793,1098353,105446513,47,16,6973,7424,0,0,0,0,6973,0,0,0
48,49,49,false,trade_planning,65535,49,49,4590,2400,120,261,8676,0,11870,40,44,0,14,2665533,24936630,390928,47194880,182498,47194880,542259274,1566591,911800,1286,1130,156,904000,7800,0,0,0,8842500,0,0,4303100,-4303100,72,3267187677,550776692,539878138,97255,466741193,539780883,119865550,2293385,2265725,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,4096,14159,0,608,27,0,0,initial_topology_capture,608,2033,0,150922,0,1164,533,322,328,89,239,20,210,0,131,0,0,0,89,0,11,0,6891241472,0,0,0,0,49500,58,38,74,59,52,58,0,103,1,396,0,19561133,4584740,2890431,1694309,117837002,48,0,6994,7450,0,0,0,0,6994,0,0,0
49,50,50,false,trade_planning,65535,50,50,4580,2400,120,261,8676,0,11123,36,36,0,9,2591758,24776578,344361,44230944,563209,44230944,555180775,4196387,468000,585,585,0,468000,0,0,0,0,7800000,0,0,4119422,-4119422,59,2749738718,577352541,550608255,91867,392819914,550516388,109241634,2534830,1433675,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,28,0,0,initial_topology_capture,0,0,0,157055,0,1220,565,341,332,89,243,28,221,0,141,0,0,0,96,19,12,0,6832521216,556145566,0,0,0,54000,49,40,67,60,58,49,0,79,0,375,0,19339657,4052452,2852943,1199509,106613305,49,7,7016,7481,0,0,0,0,7016,0,0,0
50,51,51,false,trade_planning,65535,51,51,4547,2400,120,261,8676,0,10730,2,66,0,14,1776365,23572700,317729,42545311,655438,42545311,469187378,3755762,19800,171,15,156,12000,7800,0,0,0,400000,0,0,4088977,-4088977,119,2386761064,484140872,465507109,95293,340965962,465411816,104724973,1994474,1413243,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,0,12,28,0,0,initial_topology_capture,12,75,0,157055,0,1220,565,341,332,89,243,28,221,0,141,0,0,0,85,0,11,0,6794772480,0,0,0,0,12000,38,11,48,33,69,38,0,115,0,329,0,7140954,3457318,2026393,1430925,102823056,50,0,7038,7505,0,0,0,0,7038,0,0,0
51,52,52,false,trade_planning,65535,52,52,4515,2400,120,261,8676,0,11501,3,84,0,12,2194429,25695971,369259,45534761,180009,45534761,569747526,1602333,419800,671,515,156,412000,7800,0,0,0,642500,0,0,4532454,-4532454,130,2790292144,577209990,567829931,104538,398613261,567725393,122703759,2610236,1541984,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,29,0,0,initial_topology_capture,0,0,0,162864,0,1276,589,356,347,100,247,29,221,0,149,0,0,0,92,15,8,0,6761218048,378550806,0,0,0,18000,49,14,69,54,49,49,0,126,2,365,2,9236048,4325359,2580026,1745333,119477643,51,9,7051,7524,0,0,0,0,7051,0,0,0
52,53,53,false,trade_planning,65535,53,53,4486,2400,120,261,8676,0,11691,1,75,0,12,1876851,25542258,357098,46248645,291996,46248645,535856894,2315036,12000,15,15,0,12000,0,0,0,0,200000,0,0,4491294,-4491294,127,2721251525,545080908,533637347,107489,388750317,533529858,107758140,2246949,1185629,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,30,0,0,initial_topology_capture,0,0,0,168544,0,1340,621,368,356,100,256,30,230,0,160,0,0,0,95,12,9,0,6622806016,189474862,0,0,0,24000,46,16,66,43,59,46,0,122,0,361,1,10520516,3570175,2201827,1368348,104515396,52,9,7064,7545,0,0,0,0,7064,0,0,0
53,54,54,false,trade_planning,65535,54,54,4448,2400,120,261,8676,0,11863,2,73,0,8,2008990,26336526,409384,47030038,720786,47030038,545189180,4821868,24000,30,30,0,24000,0,0,0,0,400000,0,0,4614783,-4614783,114,3177034299,569243849,540448640,105328,453862149,540343312,112141461,2341031,1180090,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,8192,14159,0,1178,30,0,0,initial_topology_capture,1178,4309,0,168544,0,1340,621,368,356,100,256,30,230,0,160,0,0,0,86,0,9,0,6551502848,0,0,0,0,12000,51,18,62,40,47,51,0,123,1,378,0,13265350,3674346,2324903,1349443,108862111,53,0,7074,7564,0,0,0,0,7074,0,0,0
54,55,55,false,trade_planning,65535,55,55,4421,2400,120,261,8676,0,11117,3,65,0,12,2184597,23185288,347704,44003399,564811,44003399,548877955,4581009,807800,1156,1000,156,800000,7800,0,0,0,685000,0,0,4206931,-4206931,101,2660002167,572846179,543591580,102434,380000412,543489146,100705375,2028127,1412203,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,0,12,30,0,0,initial_topology_capture,12,71,0,168544,0,1340,621,368,356,100,256,30,230,0,160,0,0,0,81,0,5,0,6450839552,0,0,0,0,16500,41,16,58,41,59,41,0,117,0,350,0,11578057,3661187,2543696,1117491,96659244,54,0,7081,7580,0,0,0,0,7081,0,0,0
55,56,56,false,trade_planning,65535,56,56,4415,2400,120,261,8676,0,10726,0,59,0,7,2056121,26353032,327760,42584002,1298046,42584002,558682139,9431067,0,0,0,0,0,0,0,0,0,0,0,0,3742926,-3742926,116,2268519951,607333260,549347222,96150,324074374,549251072,111840847,2707731,734409,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,31,0,0,initial_topology_capture,0,0,0,174072,0,1396,651,388,365,100,265,34,230,0,167,0,0,0,85,20,16,0,6375342080,702335016,0,0,0,39000,41,25,68,56,46,41,0,101,0,374,0,16117048,3515332,2306396,1208936,109241250,55,10,7095,7601,0,0,0,0,7095,0,0,0
56,57,57,false,trade_planning,65535,57,57,4400,2400,120,261,8676,0,11511,2,63,0,9,2367421,26711603,405180,45724150,1406958,45724150,602825536,8403035,19800,171,15,156,12000,7800,0,0,0,400000,0,0,3993631,-3993631,131,2655274160,653879265,594505942,103241,379324971,594402701,125624640,2675683,1237641,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,12288,14159,0,1779,31,0,0,initial_topology_capture,1779,6460,0,174072,0,1396,651,388,365,100,265,34,230,0,167,0,0,0,75,0,10,0,6329204736,0,0,0,0,25500,46,24,58,49,38,46,0,115,1,347,0,17236736,4063777,2676178,1387599,121630967,56,0,7101,7615,0,0,0,0,7101,0,0,0
57,58,58,false,trade_planning,65535,58,58,4386,2400,120,261,8676,0,11697,0,62,0,11,2003462,27191687,343805,46377779,447257,46377779,626090869,2818343,0,0,0,0,0,0,0,0,0,0,0,0,4086558,-4086558,126,2617570524,640757109,623384389,111863,373938744,623272526,112931414,2433928,985847,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,32,0,0,initial_topology_capture,0,0,0,183440,0,1452,679,407,381,100,281,34,230,0,172,0,0,0,85,19,9,0,6270484480,1400590295,0,0,0,40500,55,28,59,48,51,55,0,101,0,386,1,18093004,3533595,2293032,1240563,109349974,57,12,7106,7629,0,0,0,0,7106,0,0,0
58,59,59,false,trade_planning,65535,59,59,4374,2400,120,261,8676,0,11884,0,48,0,11,2492523,26662124,395674,47230078,697047,47230078,732426527,5657339,0,0,0,0,0,0,0,0,0,0,0,0,4259624,-4259624,111,3072467153,775544828,726882948,113760,438923978,726769188,121210498,2508079,1242927,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,33,0,0,initial_topology_capture,0,0,0,192150,0,1524,719,418,388,100,288,36,238,0,194,0,0,0,82,11,14,0,6228541440,383838512,0,0,0,28500,56,22,65,52,68,56,0,94,1,394,0,14616745,3858471,2791639,1066832,117609398,58,58,7103,7637,0,0,0,0,7103,0,0,0
59,60,60,false,trade_planning,65535,60,60,4366,2400,120,261,8676,0,11117,5,48,0,8,1941791,24677471,324052,44080785,884547,44080785,580259062,5261818,51600,357,45,312,36000,15600,0,0,0,1000000,0,0,4013993,-4013993,101,2592222126,603293929,575053280,107636,370317546,574945644,98777333,2441066,680947,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,34,0,0,initial_topology_capture,0,0,0,198024,0,1572,751,433,396,100,296,39,254,0,203,0,0,0,94,15,3,0,6127878144,2231350257,0,0,0,28500,50,28,58,48,67,50,0,93,1,365,0,18781047,3317663,2248576,1069087,94467136,59,13,7112,7653,0,0,0,0,7112,0,0,0
60,61,61,false,trade_planning,65535,61,61,4369,2400,120,261,8676,0,10732,24,20,0,9,2281807,24574589,424312,42597724,1080052,42597724,570581949,7568218,8819800,11171,11015,156,8812000,7800,0,0,0,5735000,0,0,3744588,-3744588,75,2160932233,604016376,554302893,108962,308704709,554193931,113005570,2236689,739513,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,4096,14159,0,584,34,0,0,initial_topology_capture,584,2204,0,198024,0,1572,751,433,396,100,296,39,254,0,203,0,0,0,86,0,8,0,6094323712,0,0,0,0,19500,45,16,68,51,42,45,0,95,0,322,0,11723625,3060726,2500101,560625,109982416,60,0,7122,7667,0,0,0,0,7122,0,0,0
61,62,62,false,trade_planning,65535,62,62,4371,2400,120,261,8676,0,11518,24,26,0,7,2379266,29903718,353473,45720581,1439616,45720581,742625221,11341345,8439600,10842,10530,312,8424000,15600,0,0,0,5892500,0,0,4183418,-4183418,85,2548417593,796855699,722960580,116304,364059752,722844276,131840058,1880264,1989352,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,35,0,0,initial_topology_capture,0,0,0,203209,0,1624,783,442,408,100,308,39,266,0,214,0,0,0,85,9,10,0,6090129408,289129164,0,0,0,10500,45,12,69,52,59,45,0,103,2,351,1,7845790,3927893,2699709,1228184,128543573,61,15,7126,7682,1,0,0,0,7125,0,0,0
62,63,63,false,trade_planning,65535,63,63,4374,2400,120,261,8676,0,11710,21,19,0,9,2034505,28522016,356837,46342737,1177041,46342737,646301628,7536829,8400000,10500,10500,0,8400000,0,0,0,0,5092500,0,0,4109510,-4109510,84,2477506531,687774408,630479438,114639,353929608,630364799,119836523,1734140,1694515,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,36,0,0,initial_topology_capture,0,0,0,209683,0,1671,811,449,416,100,316,39,274,0,227,0,0,0,86,7,6,0,6081740800,1217242264,0,0,0,22500,48,16,69,48,43,48,0,115,1,349,1,12020962,3455507,2288127,1167380,116792720,62,62,7143,7703,0,0,0,0,7143,0,0,0
63,64,64,false,trade_planning,65535,64,64,4371,2400,120,261,8676,0,11895,21,6,0,3,2166433,28422053,412337,47264684,789540,47264684,640027466,6112324,8412000,10515,10515,0,8412000,0,0,0,0,5292500,0,0,4188753,-4188753,69,2900122680,667333449,625624993,121851,414303345,625503142,125536599,1839841,1532461,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,37,0,0,initial_topology_capture,0,0,0,211921,0,1711,831,458,416,100,316,39,275,0,238,0,0,0,83,9,12,0,6060769280,742381383,0,0,0,31500,45,19,84,61,77,45,0,114,1,366,0,13080669,3417161,2466851,950310,121469413,63,63,7150,7718,0,0,0,0,7150,0,0,0
64,65,65,false,trade_planning,65535,65,65,4375,2400,120,261,8676,0,11124,26,11,0,14,2234154,29139623,394514,44123459,1420287,44123459,634483574,9505755,9619800,12171,12015,156,9612000,7800,0,0,0,6220000,0,0,3999835,-3999835,60,2468634705,690408082,615471022,113003,352662192,615358019,107592840,2360495,1209430,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,8192,14159,0,1193,37,0,0,initial_topology_capture,1193,4294,0,211921,0,1711,831,458,416,100,316,39,275,0,238,0,0,0,70,0,13,0,6048186368,0,0,0,0,25500,38,21,71,56,54,38,0,112,0,337,0,14411251,3675081,2535610,1139471,104305953,64,0,7171,7748,15,0,0,0,7156,0,0,0
65,66,66,false,trade_planning,65535,66,66,4369,2400,120,261,8676,0,10733,22,13,0,11,2090719,24852772,354631,42645070,1055159,42645070,564361788,8525630,299400,813,345,468,276000,23400,0,0,0,5200000,0,0,3675945,-3675945,77,2125634146,610020787,555651610,114852,303662125,555536758,119198965,2184203,636050,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,38,0,0,initial_topology_capture,0,0,0,216808,0,1761,859,477,416,100,316,39,275,0,247,0,0,0,81,19,8,0,6023020544,779886255,0,0,0,13500,43,14,67,53,56,43,0,114,0,369,0,10746053,2971277,2330340,640937,115230716,65,65,7184,7771,21,0,0,0,7163,0,0,0
66,67,67,false,trade_planning,65535,67,67,4361,2400,120,261,8676,0,11525,18,21,0,7,1958722,27254875,389367,45679720,1156992,45679720,685190918,10586192,679600,1142,830,312,664000,15600,0,0,0,5042500,0,0,3826872,-3826872,84,2437041279,744880161,674052856,127730,348148848,673925126,141372082,1987302,1578542,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,39,0,0,initial_topology_capture,0,0,0,226454,0,1801,879,485,420,100,320,39,279,0,259,0,0,0,75,8,14,0,5985271808,110339092,0,0,0,25500,47,23,71,52,72,47,0,108,1,336,0,17055681,3636938,2291335,1345603,136104740,66,18,7189,7786,23,0,0,0,7166,0,0,0
67,68,68,false,trade_planning,65535,68,68,4351,2400,120,261,8676,0,11707,17,15,0,11,1830230,28822800,425132,46462867,974784,46462867,712560591,9171185,252000,315,315,0,252000,0,0,0,0,4200000,0,0,3825141,-3825141,81,2402749800,776188845,703263638,126232,343250074,703137406,129211432,1980244,1342968,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14159,0,0,40,0,0,initial_topology_capture,0,0,0,239546,0,1897,935,505,434,100,334,39,299,0,285,0,0,0,85,20,10,0,5943328768,193692818,0,0,0,55500,53,26,89,70,68,53,0,90,2,372,0,17996801,3383314,2111510,1271804,124939345,67,67,7186,7796,23,0,0,0,7163,0,0,0
68,69,69,false,trade_planning,65535,69,69,4347,2400,120,261,8676,0,11894,16,6,0,12,1771551,30335415,360399,47257063,713367,47257063,759994783,6399182,252000,315,315,0,252000,0,0,0,0,4200000,0,0,4036882,-4036882,67,2868603484,792351349,753471856,128255,409800601,753343601,147620071,2249881,1501776,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,4096,14159,0,598,40,0,0,initial_topology_capture,598,2192,0,239546,0,1897,935,505,434,100,334,39,299,0,285,0,0,0,76,0,9,0,5897191424,0,0,0,0,61500,54,24,80,61,76,54,0,105,1,383,0,16986125,3817216,2055465,1761751,143210544,68,0,7209,7826,42,0,0,0,7167,0,0,0
69,70,70,false,trade_planning,65535,70,70,4335,2400,120,261,8676,0,11111,21,17,0,9,2432105,28481848,542344,44083966,1046253,44083966,775653875,12849197,295800,516,360,156,288000,7800,0,0,0,5000000,0,0,3644266,-3644266,60,2404863723,990009749,762628742,119864,343552059,762508878,115556077,2721923,838093,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,8192,14159,0,1174,40,0,0,initial_topology_capture,1174,4428,0,239546,0,1897,935,505,434,100,334,39,299,0,285,0,0,0,63,0,13,0,5859442688,0,0,0,0,70500,53,30,99,79,66,53,0,80,1,349,1,20727963,3591315,2688745,902570,110176359,69,0,7211,7840,50,0,0,0,7161,0,0,0
70,71,71,false,trade_planning,65535,71,71,4330,2400,120,261,8676,0,10728,18,12,0,11,1830013,30706224,345442,42715705,1150889,42715705,683831675,9539241,216000,270,270,0,216000,0,0,0,0,3600000,0,0,3572474,-3572474,74,2098714018,748736269,674198149,121715,299816384,674076434,134652643,2037808,902957,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14159,14159,0,17,40,0,0,initial_topology_capture,17,78,0,239546,0,1897,935,505,434,100,334,39,299,0,285,0,0,0,53,0,10,0,5830082560,0,0,0,0,49500,49,32,83,63,77,49,0,95,0,308,0,22979323,3016128,2049258,966870,131437882,70,0,7207,7854,60,0,0,0,7147,0,0,0
