epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
17,18,90,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,35509,617,0,0,246104,617,65536,10922,0,0,0,0,
17,18,90,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-7136,0,0,0,750,6780,6780,0,0,675,0,1997,3086,0,0,9483,3086,10643,2048,0,0,0,0,
18,19,95,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,15832,0,0,1371030,15832,65536,65536,0,0,0,0,
18,19,95,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1242,0,0,0,5887,0,65536,2048,0,0,0,0,
18,19,95,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,261910,0,0,0,962819,0,65536,50785,0,0,0,0,
18,19,95,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1893,0,0,0,8992,0,65536,2048,0,0,0,0,
18,19,95,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,1861,0,0,0,156,461,461,0,0,0,0,349,65,0,0,1662,65,65536,2048,0,0,0,0,
18,19,95,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
18,19,95,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,31773,568,0,0,220286,568,65536,10922,0,0,0,0,
18,19,95,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-6986,0,0,0,750,6780,6780,0,0,675,0,1777,2843,0,0,8437,2843,9286,2048,0,0,0,0,
19,20,100,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,14900,0,0,1371030,14900,65536,65536,0,0,0,0,
19,20,100,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
19,20,100,1174,25,19,-44,0,2,69,9,24,24,17,17,0,0,0,0,46421,46421,0,0,0,0,0,475996,453996,0,22000,0,0,170248,0,0,0,864042,0,65536,47316,0,0,0,0,
19,20,100,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1716,0,0,0,8152,0,65536,2048,0,0,0,0,
19,20,100,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,1703,0,0,0,156,461,461,0,0,0,0,322,62,0,0,1531,62,61243,2048,0,0,0,0,
19,20,100,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
19,20,100,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,28630,523,0,0,198547,523,64808,10922,0,0,0,0,
19,20,100,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-6763,0,0,0,750,6780,6780,0,0,675,0,1587,2619,0,0,7537,2619,8146,2048,0,0,0,0,
20,21,105,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,13862,0,0,1371030,13862,65536,65536,0,0,0,0,
20,21,105,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
20,21,105,1174,25,19,-44,0,2,69,9,24,24,15,15,0,0,0,0,40960,40960,0,0,0,0,0,420000,400200,0,19800,0,0,141750,0,0,0,713047,0,65536,41344,0,0,0,0,
20,21,105,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
20,21,105,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,1526,0,0,0,154,457,457,0,0,0,0,294,61,0,0,1411,61,56190,2048,0,0,0,0,
20,21,105,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
20,21,105,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,25837,482,0,0,179229,482,58497,10922,0,0,0,0,
20,21,105,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-6488,0,0,0,750,6780,6780,0,0,675,0,1423,2413,0,0,6757,2413,7176,2048,0,0,0,0,
21,22,110,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,12975,0,0,1371030,12975,65536,65536,0,0,0,0,
21,22,110,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
21,22,110,1174,25,19,-44,0,2,69,9,24,24,13,13,0,0,0,0,35498,35498,0,0,0,0,0,363993,346393,0,17600,0,0,116942,0,0,0,614229,0,65536,37372,0,0,0,0,
21,22,110,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
21,22,110,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,1382,0,0,0,156,461,461,0,0,0,0,273,62,0,0,1300,62,51524,2048,0,0,0,0,
21,22,110,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
21,22,110,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,23789,444,0,0,164789,444,53785,10922,0,0,0,0,
21,22,110,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-5681,0,0,0,750,6780,6780,0,0,675,0,1356,2223,0,0,6431,2223,6966,2048,0,0,0,0,
22,23,115,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,12390,0,0,1371030,12390,65536,65536,0,0,0,0,
22,23,115,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
22,23,115,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,197645,0,0,0,830411,0,65536,51454,0,0,0,0,
22,23,115,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
22,23,115,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,1238,0,0,0,156,461,461,0,0,0,0,251,62,0,0,1198,62,47244,2048,0,0,0,0,
22,23,115,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
22,23,115,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,22056,409,0,0,152430,409,49748,10922,0,0,0,0,
22,23,115,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-4541,0,0,0,750,6780,6780,0,0,675,0,1356,2049,0,0,6431,2049,7307,2048,0,0,0,0,
23,24,120,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,11760,0,0,1371030,11760,65536,65536,0,0,0,0,
23,24,120,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
23,24,120,1174,25,19,-44,0,2,69,9,24,24,17,17,0,0,0,0,46421,46421,0,0,0,0,0,475996,453996,0,22000,0,0,145551,0,0,0,755724,0,65536,48425,0,0,0,0,
23,24,120,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
23,24,120,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,1114,0,0,0,156,461,461,0,0,0,0,232,62,0,0,1104,62,43312,2048,0,0,0,0,
23,24,120,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
23,24,120,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,20596,377,0,0,142111,377,46386,10922,0,0,0,0,
23,24,120,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-3486,0,0,0,750,6780,6780,0,0,675,0,1356,1888,0,0,6431,1888,7615,2048,0,0,0,0,
24,25,125,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,11085,0,0,1371030,11085,65536,65536,0,0,0,0,
24,25,125,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
24,25,125,1174,25,19,-44,0,2,69,9,24,24,16,16,0,0,0,0,43690,43690,0,0,0,0,0,447993,427093,0,20900,0,0,130946,0,0,0,659141,0,65536,44153,0,0,0,0,
24,25,125,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
24,25,125,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,989,0,0,0,156,461,461,0,0,0,0,213,62,0,0,1017,62,39668,2048,0,0,0,0,
24,25,125,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
24,25,125,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,19505,348,0,0,134151,348,43791,10922,0,0,0,0,
24,25,125,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-2516,0,0,0,750,6780,6780,0,0,675,0,1356,1740,0,0,6431,1740,7897,2048,0,0,0,0,
25,26,130,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,10497,0,0,1371030,10497,65536,65536,0,0,0,0,
25,26,130,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
25,26,130,1174,25,19,-44,0,2,69,9,24,24,15,15,0,0,0,0,40960,40960,0,0,0,0,0,420000,400200,0,19800,0,0,117978,0,0,0,591703,0,65536,41218,0,0,0,0,
25,26,130,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
25,26,130,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,884,0,0,0,156,461,461,0,0,0,0,197,62,0,0,938,62,36339,2048,0,0,0,0,
25,26,130,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
25,26,130,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,18527,320,0,0,127052,320,41477,10922,0,0,0,0,
25,26,130,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-1625,0,0,0,750,6780,6780,0,0,675,0,1356,1604,0,0,6431,1604,8165,2048,0,0,0,0,
26,27,135,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,10070,0,0,1371030,10070,65536,65536,0,0,0,0,
26,27,135,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
26,27,135,1174,25,19,-44,0,2,69,9,24,24,19,19,0,0,0,0,51882,51882,0,0,0,0,0,531993,507793,0,24200,0,0,160848,0,0,0,748659,0,65536,53377,0,0,0,0,
26,27,135,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
26,27,135,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,779,0,0,0,156,461,461,0,0,0,0,181,62,0,0,864,62,33259,2048,0,0,0,0,
26,27,135,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
26,27,135,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,17649,295,0,0,120652,295,39400,10922,0,0,0,0,
26,27,135,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-806,0,0,0,750,6780,6780,0,0,675,0,1356,1479,0,0,6431,1479,8401,2048,0,0,0,0,
27,28,140,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,9557,0,0,1371030,9557,65536,65536,0,0,0,0,
27,28,140,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
27,28,140,1174,25,19,-44,0,2,69,9,24,24,17,17,0,0,0,0,46421,46421,0,0,0,0,0,475996,453996,0,22000,0,0,125666,0,0,0,656291,0,65536,48712,0,0,0,0,
27,28,140,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
27,28,140,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,688,0,0,0,156,461,461,0,0,0,0,167,62,0,0,797,62,30434,2048,0,0,0,0,
27,28,140,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
27,28,140,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16888,272,0,0,115152,272,37604,10922,0,0,0,0,
27,28,140,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,-45,0,0,0,750,6780,6780,0,0,675,0,1356,1363,0,0,6431,1363,8624,2048,0,0,0,0,
28,29,145,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,9140,0,0,1371030,9140,65536,65536,0,0,0,0,
28,29,145,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
28,29,145,1174,25,19,-44,0,2,69,9,24,24,16,16,0,0,0,0,43690,43690,0,0,0,0,0,447993,427093,0,20900,0,0,113435,0,0,0,578576,0,65536,44750,0,0,0,0,
28,29,145,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
28,29,145,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,602,0,0,0,156,461,461,0,0,0,0,154,62,0,0,735,62,27820,2048,0,0,0,0,
28,29,145,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
28,29,145,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,251,0,0,111753,251,36503,10922,0,0,0,0,
28,29,145,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,648,0,0,0,750,6780,6780,0,0,675,0,1356,1257,0,0,6431,1257,8827,2048,0,0,0,0,
29,30,150,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,8955,0,0,1371030,8955,65536,65536,0,0,0,0,
29,30,150,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
29,30,150,1174,25,19,-44,0,2,69,9,24,24,15,15,0,0,0,0,40960,40960,0,0,0,0,0,420000,400200,0,19800,0,0,103331,0,0,0,548311,0,65536,43620,0,0,0,0,
29,30,150,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
29,30,150,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,524,0,0,0,154,457,457,0,0,0,0,141,61,0,0,677,61,25414,2048,0,0,0,0,
29,30,150,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
29,30,150,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,231,0,0,111753,231,36510,10922,0,0,0,0,
29,30,150,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,1291,0,0,0,750,6780,6780,0,0,675,0,1356,1159,0,0,6431,1159,9017,2048,0,0,0,0,
30,31,155,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,8915,0,0,1371030,8915,65536,65536,0,0,0,0,
30,31,155,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
30,31,155,1174,25,19,-44,0,2,69,9,24,24,19,19,0,0,0,0,51882,51882,0,0,0,0,0,531993,507793,0,24200,0,0,187624,0,0,0,681558,0,65536,54578,0,0,0,0,
30,31,155,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
30,31,155,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,452,0,0,0,154,457,457,0,0,0,0,130,61,0,0,625,61,23212,2048,0,0,0,0,
30,31,155,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
30,31,155,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,213,0,0,111753,213,36516,10922,0,0,0,0,
30,31,155,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,1880,0,0,0,750,6780,6780,0,0,675,0,1356,1069,0,0,6431,1069,9188,2048,0,0,0,0,
31,32,160,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,8800,0,0,1371030,8800,65536,65536,0,0,0,0,
31,32,160,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
31,32,160,1174,25,19,-44,0,2,69,9,24,24,21,21,0,0,0,0,57344,57344,0,0,0,0,0,588000,561600,0,26400,0,0,153013,0,0,0,736453,0,65536,60057,0,0,0,0,
31,32,160,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
31,32,160,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,386,0,0,0,154,457,457,0,0,0,0,120,61,0,0,577,61,21194,2048,0,0,0,0,
31,32,160,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
31,32,160,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,197,0,0,111753,197,36529,10922,0,0,0,0,
31,32,160,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,2418,0,0,0,750,6780,6780,0,0,675,0,1356,987,0,0,6431,987,9345,2048,0,0,0,0,
32,33,165,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,8490,0,0,1371030,8490,65536,65536,0,0,0,0,
32,33,165,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
32,33,165,1174,25,19,-44,0,2,69,9,24,24,19,19,0,0,0,0,51882,51882,0,0,0,0,0,531993,507793,0,24200,0,0,121667,0,0,0,614479,0,65536,52666,0,0,0,0,
32,33,165,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
32,33,165,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,327,0,0,0,154,457,457,0,0,0,0,111,61,0,0,532,61,19339,2048,0,0,0,0,
32,33,165,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
32,33,165,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,182,0,0,111753,182,36536,10922,0,0,0,0,
32,33,165,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,2916,0,0,0,750,6780,6780,0,0,675,0,1356,911,0,0,6431,911,9489,2048,0,0,0,0,
33,34,170,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,8155,0,0,1371030,8155,65536,65536,0,0,0,0,
33,34,170,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
33,34,170,1174,25,19,-44,0,2,69,9,24,24,16,16,0,0,0,0,43690,43690,0,0,0,0,0,447993,427093,0,20900,0,0,96608,0,0,0,495218,0,65536,44971,0,0,0,0,
33,34,170,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
33,34,170,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,268,0,0,0,154,457,457,0,0,0,0,102,61,0,0,491,61,17616,2048,0,0,0,0,
33,34,170,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
33,34,170,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,168,0,0,111753,168,36542,10922,0,0,0,0,
33,34,170,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,3375,0,0,0,750,6780,6780,0,0,675,0,1356,841,0,0,6431,841,9627,2048,0,0,0,0,
34,35,175,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,7960,0,0,1371030,7960,65536,65536,0,0,0,0,
34,35,175,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
34,35,175,1174,25,19,-44,0,2,69,9,24,24,15,15,0,0,0,0,40960,40960,0,0,0,0,0,420000,400200,0,19800,0,0,87403,0,0,0,444318,0,65536,41787,0,0,0,0,
34,35,175,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
34,35,175,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,216,0,0,0,154,457,457,0,0,0,0,94,61,0,0,454,61,16043,2048,0,0,0,0,
34,35,175,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
34,35,175,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,155,0,0,111753,155,36549,10922,0,0,0,0,
