epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative
39,39,39,false,trade_planning,65535,39,39,6787,2400,120,260,11918,0,20875,574,48,0,0,23060567,65821732,36527393,28556713,376374,28556713,1665622480,2364649,195137500,2605250,86500,2518750,69200000,125937500,0,0,0,130864375,0,0,9938404,-9938404,0,1748414228,249773596,1468120331,319797093,20082577,3605755,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,16,0,0,initial_topology_capture,0,0,0,160788,16,1765,882,560,72,18,54,1,518,0,315,3,0,0,213,87,17,0,13203668992,3926239105,0,0,0,1500,1,0,1,0,64,0,0,626982,23704067,23186446,517621,317386534,38,38,7394,8271
40,40,40,false,trade_planning,65535,40,40,6787,2400,120,260,11918,0,20295,577,40,0,0,23052063,66810265,36202161,27718964,315038,27718964,1661593746,1967297,195413300,2640751,84501,2556250,67600800,127812500,0,0,0,131418125,0,0,9843028,-9843028,0,1732162161,247451859,1464213149,315898973,20082372,3508612,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1170,16,0,0,initial_topology_capture,1170,1669,0,160788,16,1765,882,560,72,18,54,1,518,0,315,3,0,0,199,0,14,0,13203668992,0,0,0,0,3000,2,0,2,0,63,0,0,1250517,23604237,23153540,450697,313913537,39,0,7380,8271
41,41,41,false,trade_planning,65535,41,41,6786,2400,120,260,11918,0,19512,572,34,0,0,20938038,74706762,18153261,26623702,750356,26623702,1714632748,4241318,194112500,2592250,86000,2506250,68800000,125312500,0,0,0,130180625,0,0,9207152,-9207152,0,1885099911,269300117,1516278930,337399725,20580573,1601864,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2332,16,0,0,initial_topology_capture,2332,3367,0,160788,16,1765,882,560,72,18,54,1,518,0,315,3,0,0,180,0,19,0,13203668992,0,0,0,0,3000,2,0,2,0,63,0,0,1298102,22202290,21230130,972160,334302828,40,0,7368,8271
42,42,42,false,trade_planning,65535,42,42,6786,2400,120,260,11918,0,20330,569,47,0,0,20315034,78098504,19559511,27969684,503095,27969684,1789132627,3408683,193925000,2551000,88500,2462500,70800000,123125000,0,0,0,129848750,0,0,10213569,-10213569,0,1851845878,264549537,1591798944,350015124,21922705,900664,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,3505,16,0,0,initial_topology_capture,3505,5015,0,160788,16,1765,882,560,72,18,54,1,518,0,315,3,0,0,157,0,23,0,13203668992,0,0,0,0,3000,2,0,2,0,73,0,0,1256038,22840734,20913334,1927400,347290181,41,0,7358,8272
43,43,43,false,trade_planning,65535,43,43,6786,2400,120,260,11918,0,21101,526,41,0,0,21688675,80447353,21099272,28877428,587661,28877428,1836496141,3864048,179575000,2369000,81500,2287500,65200000,114375000,0,0,0,120276250,0,0,10576960,-10576960,0,1894252591,270607643,1653057093,363598161,23215654,827183,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,33,16,0,0,initial_topology_capture,33,64,0,177517,16,1961,974,623,88,34,54,1,568,0,340,7,0,0,196,63,24,0,13203668992,3715611335,0,0,0,4500,3,0,3,0,77,0,0,1880279,24059608,22250058,1809550,360901568,42,42,7327,8274
44,44,44,false,trade_planning,65535,44,44,6786,2400,120,260,11918,0,20876,573,48,0,0,21315529,79473213,18605671,28557038,777959,28557038,1816731970,4622615,194512500,2592750,86500,2506250,69200000,125312500,0,0,0,130423125,0,0,10247462,-10247462,0,1873526818,267646826,1617596855,361573187,22408674,1283027,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,17,0,0,initial_topology_capture,0,0,0,177517,16,1961,974,623,88,34,54,1,568,0,340,7,0,0,183,0,13,0,13203668992,0,0,0,0,1500,1,0,1,0,72,0,0,626203,23709692,21882497,1827195,358844571,43,0,7309,8275
45,45,45,false,trade_planning,65535,45,45,6786,2400,120,260,11918,0,20300,572,40,0,0,21281369,79343052,17346613,27719191,611124,27719191,1808572642,3728462,194788300,2628251,84501,2543750,67600800,127187500,0,0,0,130976875,0,0,9868115,-9868115,0,1839126329,262732457,1610055880,357368715,22525083,1063274,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2411,17,0,0,initial_topology_capture,2411,3227,0,177517,16,1961,974,623,88,34,54,1,568,0,340,7,0,0,161,0,22,0,13203668992,0,0,0,0,7500,5,0,5,0,59,0,0,3131246,23604451,21832845,1771606,354624636,44,0,7293,8276
46,46,46,false,trade_planning,65535,46,46,6785,2400,120,260,11918,0,19518,567,33,0,0,21172774,74817305,45248094,26623876,329340,26623876,1840397316,2117673,193800000,2586000,86000,2500000,68800000,125000000,0,0,0,129960000,0,0,9338859,-9338859,0,2017590974,288227399,1644479643,374358794,21419665,767068,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,3592,17,0,0,initial_topology_capture,3592,4918,0,177517,16,1961,974,623,88,34,54,1,568,0,340,7,0,0,131,0,30,0,13203668992,0,0,0,0,9000,6,0,6,0,55,0,0,3787973,22204410,21409144,795266,371094384,45,0,7271,8277
47,47,47,false,trade_planning,65535,47,47,6785,2400,120,260,11918,0,20335,564,47,0,0,22249683,78490467,47654616,27969870,614951,27969870,1908456336,4158795,193300000,2538500,88500,2450000,70800000,122500000,0,0,0,129407500,0,0,10228971,-10228971,0,1934080454,276297347,1710997541,386189449,22322531,501102,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,33,17,0,0,initial_topology_capture,33,64,0,196725,16,2157,1070,693,101,39,62,3,606,0,359,10,0,0,168,70,33,0,13203668992,4469683815,0,0,0,7500,5,0,5,0,53,0,0,3117628,22840215,22367959,472256,383173119,46,46,7236,8277
48,48,48,false,trade_planning,65535,48,48,6785,2400,120,260,11918,0,21104,523,41,0,0,23499279,81656210,48712852,28877604,798643,28877604,1960692679,5294966,178637500,2350250,81500,2268750,65200000,113437500,0,0,0,119614375,0,0,10698828,-10698828,0,1959251282,279893184,1776760213,402271223,23728204,289649,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,18,0,0,initial_topology_capture,0,0,0,196725,16,2157,1070,693,101,39,62,3,606,0,359,10,0,0,145,0,23,0,13203668992,0,0,0,0,4500,3,0,3,0,58,0,0,1870262,24041372,23611458,429914,399298166,47,0,7219,8277
49,49,49,false,trade_planning,65535,49,49,6785,2400,120,260,11918,0,20880,569,48,0,0,22868496,79893657,47210424,28557727,535769,28557727,1960409305,4051628,194200000,2586500,86500,2500000,69200000,125000000,0,0,0,130202500,0,0,10450764,-10450764,0,1965254566,280750779,1762157677,398629412,23190357,504494,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1307,18,0,0,initial_topology_capture,1307,1505,0,196725,16,2157,1070,693,101,39,62,3,606,0,359,10,0,0,131,0,14,0,13203668992,0,0,0,0,6000,4,0,4,0,66,0,0,2488873,23711044,23049537,661507,395754921,48,0,7193,8277
50,50,50,false,trade_planning,65535,50,50,6785,2400,120,260,11918,0,20301,571,40,0,0,22983297,78389530,45642191,27719287,590463,27719287,1920807462,3645468,193225800,2597001,84501,2512500,67600800,125625000,0,0,0,129873750,0,0,9856715,-9856715,0,1918380653,274054499,1723936194,392783229,22987523,598981,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2457,18,0,0,initial_topology_capture,2457,3187,0,196725,16,2157,1070,693,101,39,62,3,606,0,359,10,0,0,117,0,14,0,13203668992,0,0,0,0,1500,1,0,1,0,63,0,0,622754,23604852,23112836,492016,389819583,49,0,7173,8277
51,51,51,false,trade_planning,65535,51,51,6784,2400,120,260,11918,0,19519,567,32,0,0,21722297,76811552,27662987,26624048,1172632,26624048,1968456309,6982665,192237500,2554750,86000,2468750,68800000,123437500,0,0,0,128856875,0,0,8989521,-8989521,0,2152662618,307523354,1769236144,436489062,21833962,342473,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,3683,18,0,0,initial_topology_capture,3683,4836,0,196725,16,2157,1070,693,101,39,62,3,606,0,359,10,0,0,98,0,19,0,13203668992,0,0,0,0,1500,1,0,1,0,54,0,0,664004,22199324,21826538,372786,432573072,50,0,7140,8277
52,52,52,false,trade_planning,65535,52,52,6784,2400,120,260,11918,0,20335,564,47,0,0,22558520,78792872,31981854,27970064,1165197,27970064,1993111956,8364758,191737500,2507250,88500,2418750,70800000,120937500,0,0,0,128304375,0,0,9203485,-9203485,0,2050827291,292975454,1793009698,444844168,22342666,460054,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,37,18,0,0,initial_topology_capture,37,64,0,196725,16,2157,1070,693,101,39,62,3,606,0,359,10,0,0,76,0,22,0,13203668992,0,0,0,0,0,0,0,0,0,61,0,0,0,22823819,22611211,212608,440198969,51,0,7109,8277
53,53,53,false,trade_planning,65535,53,53,6784,2400,120,260,11918,0,21104,523,41,0,0,23885679,83224208,37047946,28877979,1955491,28877979,2052255673,12385759,177700000,2331500,81500,2250000,65200000,112500000,0,0,0,118952500,0,0,9799449,-9799449,0,2066177982,295168412,1862169914,465576303,23754370,266712,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,19,0,0,initial_topology_capture,0,0,0,219624,18,2383,1186,777,101,39,62,3,663,0,391,10,0,0,147,84,13,0,13203668992,5896586157,0,0,0,0,0,0,0,0,66,0,0,0,24046242,23910528,135714,461377521,52,52,7043,8277
54,54,54,false,trade_planning,65535,54,54,6784,2400,120,260,11918,0,20880,569,48,0,0,23391554,80716089,33763511,28558003,1609928,28558003,2054819795,10344641,192950000,2561500,86500,2475000,69200000,123750000,0,0,0,129320000,0,0,9535338,-9535338,0,2064335246,294905163,1851525154,463217909,23190503,480175,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1154,19,0,0,initial_topology_capture,1154,1640,0,219624,18,2383,1186,777,101,39,62,3,663,0,391,10,0,0,131,0,16,0,13203668992,0,0,0,0,0,0,0,0,0,68,0,0,0,23697376,23452932,244444,458783252,53,0,7013,8277
55,55,55,false,trade_planning,65535,55,55,6784,2400,120,260,11918,0,20301,570,41,0,0,23236864,81099928,29697186,27719401,1179712,27719401,2029175757,7794672,192912500,2590750,84500,2506250,67600000,125312500,0,0,0,129453125,0,0,9132968,-9132968,1,2033985133,290569424,1828468585,457770400,23008365,595583,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,20,0,0,initial_topology_capture,0,0,0,241996,18,2603,1298,847,101,39,62,3,740,0,433,10,0,0,191,70,10,0,13203668992,8291771317,0,0,0,0,0,0,0,0,50,0,0,0,23591244,23313296,277948,453433801,54,54,6974,8277
56,56,56,false,trade_planning,65535,56,56,6781,2400,120,260,11918,0,19522,567,29,0,0,21987380,96312602,22927056,26624176,6432054,26624176,2263664046,34501109,192237500,2554750,86000,2468750,68800000,123437500,0,0,0,128856875,0,0,8206019,-8206019,0,2354824721,336403648,2036925437,484892852,21841476,317262,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1159,20,0,0,initial_topology_capture,1159,1689,0,241996,18,2603,1298,847,101,39,62,3,740,0,433,10,0,0,176,0,15,0,13203668992,0,0,0,0,4500,3,0,3,0,36,0,0,2004099,22184117,22031436,152681,480124912,55,0,6968,8277
57,57,57,false,trade_planning,65535,57,57,6781,2400,120,260,11918,0,20335,564,47,0,0,22609910,97196274,25482756,27970397,6505448,27970397,2258495955,35638907,191737500,2507250,88500,2418750,70800000,120937500,0,0,0,128304375,0,0,8578668,-8578668,0,2278441786,325491818,2031119548,495599806,22458289,333180,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2403,20,0,0,initial_topology_capture,2403,3284,0,241996,18,2603,1298,847,101,39,62,3,740,0,433,10,0,0,162,0,14,0,13203668992,0,0,0,0,0,0,0,0,0,41,0,0,0,22810017,22648874,161143,491150671,56,0,6960,8277
58,58,58,false,trade_planning,65535,58,58,6781,2400,120,260,11918,0,21104,523,41,0,0,23892050,99358986,28937264,28878223,6496608,28878223,2321185350,35857644,177700000,2331500,81500,2250000,65200000,112500000,0,0,0,118952500,0,0,8868367,-8868367,0,2272816755,324688242,2107627706,522276974,23764526,238673,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,3566,20,0,0,initial_topology_capture,3566,4921,0,241996,18,2603,1298,847,101,39,62,3,740,0,433,10,0,0,147,0,15,0,13203668992,0,0,0,0,0,0,0,0,0,42,0,0,0,24027748,23917798,109950,517652411,57,0,6955,8277
59,59,59,false,trade_planning,65535,59,59,6781,2400,120,260,11918,0,20880,569,48,0,0,23540996,102081022,26948311,28558182,7687787,28558182,2380474763,42052128,192950000,2561500,86500,2475000,69200000,123750000,0,0,0,129320000,0,0,8584481,-8584481,0,2287171739,326738946,2145472635,522314935,23413162,275365,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,4892,20,0,0,initial_topology_capture,4892,6407,0,241996,18,2603,1298,847,101,39,62,3,740,0,433,10,0,0,131,0,16,0,13203668992,0,0,0,0,0,0,0,0,0,49,0,0,0,23679065,23566211,112854,517779384,58,0,6945,8278
60,60,60,false,trade_planning,65535,60,60,6781,2400,120,260,11918,0,20301,570,41,0,0,23234751,101786605,25937169,27719548,7495673,27719548,2356610877,41189333,192912500,2590750,84500,2506250,67600000,125312500,0,0,0,129453125,0,0,8421606,-8421606,1,2248601303,321228877,2122509044,516945220,23005552,555310,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,21,0,0,initial_topology_capture,0,0,0,261407,18,2835,1411,925,108,46,62,3,789,0,463,15,0,0,195,78,14,0,13203668992,5143064836,0,0,0,0,0,0,0,0,43,0,0,0,23577381,23311479,265902,512595321,59,59,6924,8278
61,61,61,false,trade_planning,65535,61,61,6781,2400,120,260,11918,0,19522,567,29,0,1,21792117,98285876,37327019,26624303,9043739,26624303,2323241065,44782299,192237500,2554750,86000,2468750,68800000,123437500,0,0,0,128856875,0,0,7899203,-7899203,0,2477943969,353992114,2086221266,520154326,21639435,544557,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1305,21,0,0,initial_topology_capture,1305,1526,0,261407,18,2835,1411,925,108,46,62,3,789,0,463,15,0,0,179,0,16,0,13203668992,0,0,0,0,0,0,0,0,0,20,0,0,0,22025199,21884093,141106,514233218,60,0,6911,8279
62,62,62,false,trade_planning,65535,62,62,6781,2400,120,260,11918,0,20335,564,47,0,2,22402248,102564428,37286693,27970510,11081814,27970510,2348077096,54435412,191737500,2507250,88500,2418750,70800000,120937500,0,0,0,128304375,0,0,8345627,-8345627,0,2461913770,351702097,2101904184,530799358,21539217,1038882,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,22,0,0,initial_topology_capture,0,0,0,273915,18,3055,1523,995,112,46,66,4,865,0,505,15,0,0,240,70,9,0,13203668992,7295231103,0,0,0,6000,1,0,1,0,23,0,0,785072,22651074,22493076,157998,525603693,61,61,6876,8280
63,63,63,false,trade_planning,65535,63,63,6781,2400,120,260,11918,0,21104,523,41,0,2,23673148,105917637,37850095,28878436,10909418,28878436,2410704330,54133157,177700000,2331500,81500,2250000,65200000,112500000,0,0,0,118952500,0,0,8601589,-8601589,0,2436252247,348036177,2178871173,555871271,22888481,887436,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1179,22,0,0,initial_topology_capture,1179,1625,0,273915,18,3055,1523,995,112,46,66,4,865,0,505,15,0,0,219,0,21,0,13203668992,0,0,0,0,6000,1,0,1,0,29,0,0,785098,23853105,23751432,101673,550429763,62,0,6858,8281
64,64,64,false,trade_planning,65535,64,64,6781,2400,120,260,11918,0,20880,569,48,0,3,23316107,103487362,41246417,28558193,10397181,28558193,2419565251,53631783,192950000,2561500,86500,2475000,69200000,123750000,0,0,0,129320000,0,0,8816703,-8816703,0,2421464167,345923587,2172983468,561992152,23155814,616303,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,3725,22,0,0,initial_topology_capture,3725,4710,0,273915,18,3055,1523,995,112,46,66,4,865,0,505,15,0,0,193,0,26,0,13203668992,0,0,0,0,0,0,0,0,0,32,0,0,0,23557745,23394967,162778,557095430,63,0,6843,8282
65,65,65,false,trade_planning,65535,65,65,6781,2400,120,260,11918,0,20301,571,40,0,2,23291987,102106525,39365403,27719692,10834637,27719692,2365736375,54120575,192913300,2590751,84501,2506250,67600800,125312500,0,0,0,129653125,0,0,8210096,-8210096,0,2379572938,339939115,2118702500,556160343,23160144,715056,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,4913,22,0,0,initial_topology_capture,4913,6369,0,273915,18,3055,1523,995,112,46,66,4,865,0,505,15,0,0,174,0,19,0,13203668992,0,0,0,0,0,0,0,0,0,24,0,0,0,23458105,23354178,103927,551223421,64,0,6832,8288
66,66,66,false,trade_planning,65535,66,66,6779,2400,120,260,11918,0,19523,567,27,0,3,21279859,84555249,39525168,26622404,2543853,26622404,2311505888,14067712,192237500,2554750,86000,2468750,68800000,123437500,0,0,0,128856875,0,0,7756902,-7756902,0,2676625858,382375249,2105200676,537252952,19837750,1988317,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,37,22,0,0,initial_topology_capture,37,64,0,273915,18,3055,1523,995,112,46,66,4,865,0,505,15,0,0,137,0,37,0,13203668992,0,0,0,0,3000,2,0,2,0,9,0,0,1318934,21928972,21500843,428129,530891076,65,0,6822,8296
67,67,67,false,trade_planning,65535,67,67,6779,2400,120,260,11918,0,20331,564,47,0,2,21706281,84293484,44598683,27965535,2752474,27965535,2318936487,14208763,191737500,2507250,88500,2418750,70800000,120937500,0,0,0,128304375,0,0,8122237,-8122237,0,2642054133,377436437,2112990224,550664598,18784261,3565290,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,37,22,0,0,initial_topology_capture,37,64,0,291193,18,3274,1635,1079,112,46,66,4,950,0,527,21,0,0,198,84,23,0,13203668992,6131964214,0,0,0,12000,2,0,2,0,18,0,0,1585944,22478647,21972787,505860,543933949,66,66,6779,8304
68,68,68,false,trade_planning,65535,68,68,6779,2400,120,260,11918,0,21101,523,41,0,2,23092833,94523596,44666045,28873396,5007766,28873396,2464224889,23474287,177700000,2331500,81500,2250000,65200000,112500000,0,0,0,118952500,0,0,8618703,-8618703,0,2612585685,373226663,2263050602,578876098,20241054,3391629,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,23,0,0,initial_topology_capture,0,0,0,291990,18,3282,1639,1080,112,46,66,4,954,0,530,21,0,0,179,1,20,0,13203668992,91583348,0,0,0,12000,2,0,2,0,14,0,0,1586212,23742969,23315729,427240,572725389,67,0,6763,8307
69,69,69,false,trade_planning,65535,69,69,6779,2400,120,260,11918,0,20876,569,48,0,3,22778647,90924586,41594725,28552286,3816449,28552286,2473392572,19324754,192950000,2561500,86500,2475000,69200000,123750000,0,0,0,129320000,0,0,8131673,-8131673,0,2621173806,374453528,2261117818,583546931,20315147,3108867,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1241,23,0,0,initial_topology_capture,1241,1601,0,291990,18,3282,1639,1080,112,46,66,4,954,0,530,21,0,0,168,0,11,0,13203668992,0,0,0,0,24000,4,0,4,0,18,0,0,3173548,23499911,22994689,505222,577682994,68,0,6740,8309
70,70,70,false,trade_planning,65535,70,70,6779,2400,120,260,11918,0,20297,571,40,0,4,22213756,91491606,39273892,27715739,2707345,27715739,2478734832,15606785,192913300,2590751,84501,2506250,67600800,125312500,0,0,0,129653125,0,0,8061892,-8061892,0,2579700216,368528719,2270214747,577300013,19946711,3315752,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2493,23,0,0,initial_topology_capture,2493,3217,0,291990,18,3282,1639,1080,112,46,66,4,954,0,530,21,0,0,153,0,15,0,13203668992,0,0,0,0,24000,4,0,4,0,15,0,0,3170672,23353730,22546723,807007,571338535,69,0,6716,8312
71,71,71,false,trade_planning,65535,71,71,6776,2400,120,260,11918,0,19522,567,24,0,5,20690467,81569688,25261738,26616613,1108194,26616613,2421731768,9554793,192237500,2554750,86000,2468750,68800000,123437500,0,0,0,128856875,0,0,7707595,-7707595,0,2919618855,417088533,2219939475,558643504,20261332,1663324,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,4971,23,0,0,initial_topology_capture,4971,6362,0,291990,18,3282,1639,1080,112,46,66,4,954,0,530,21,0,0,137,0,16,0,13203668992,0,0,0,0,19500,4,0,4,0,12,0,0,3137960,22001993,21061102,940891,552158771,70,0,6651,8315
72,72,72,false,trade_planning,65535,72,72,6773,2400,120,260,11918,0,20332,564,44,0,6,20052467,84905895,27466732,27959374,3532620,27959374,2514430572,24901268,191737500,2507250,88500,2418750,70800000,120937500,0,0,0,128304375,0,0,8590668,-8590668,0,2863032724,409004809,2297791804,573823906,21474382,840911,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,38,23,0,0,initial_topology_capture,38,64,0,291990,18,3282,1639,1080,112,46,66,4,954,0,530,21,0,0,120,0,17,0,13203668992,0,0,0,0,24000,4,0,4,0,14,0,0,3300708,22450389,20731196,1719193,567066829,71,0,6575,8318
73,73,73,false,trade_planning,65535,73,73,6772,2400,120,260,11918,0,21100,523,40,0,5,20775643,87014070,35625100,28867132,3738193,28867132,2556510953,24786247,177700000,2331500,81500,2250000,65200000,112500000,0,0,0,118952500,0,0,9138253,-9138253,0,2747918857,392559969,2354024706,593630381,22077485,837498,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,38,23,0,0,initial_topology_capture,38,64,0,306066,18,3506,1751,1154,112,46,66,4,1018,0,559,30,0,0,187,74,7,0,13203668992,5476446330,0,0,0,12000,2,0,2,0,15,0,0,1625346,23205916,21580464,1625452,583505340,72,72,6480,8319
74,74,74,false,trade_planning,65535,74,74,6769,2400,120,260,11918,0,20874,569,45,0,9,20928005,88501812,29928763,28541838,2895709,28541838,2607846657,22121652,192950000,2561500,86500,2475000,69200000,123750000,0,0,0,129320000,0,0,8983386,-8983386,0,2794220964,399174558,2392775005,601310468,21759020,1132741,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,24,0,0,initial_topology_capture,0,0,0,307348,18,3522,1759,1159,112,46,66,4,1019,0,562,30,0,0,174,5,18,0,13203668992,117052733,0,0,0,18000,3,0,3,0,13,0,0,2489778,23101670,21605611,1496059,592671098,73,7,6401,8319
75,75,75,false,trade_planning,65535,75,75,6768,2400,120,260,11918,0,20295,571,39,0,6,21111210,90589460,26946289,27703158,4163793,27703158,2602437203,30479849,192913300,2590751,84501,2506250,67600800,125312500,0,0,0,129653125,0,0,8892781,-8892781,0,2693167704,384738368,2379044054,602527405,19989973,3458372,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1313,24,0,0,initial_topology_capture,1313,1493,0,307348,18,3522,1759,1159,112,46,66,4,1019,0,562,30,0,0,144,0,30,0,13203668992,0,0,0,0,0,0,0,0,0,13,0,0,0,23315666,21720437,1595229,596098059,74,0,6315,8320
